Step,AgentID,name,position,sugar,metabolism,vision,strategy,influenciability,belief
0,1,a0,"(27, 27)",18.0,2,6,1,0.6884993143135747,2
0,2,a1,"(35, 40)",17.0,3,1,1,0.017584245612565996,0
0,3,a0,"(49, 27)",16.0,2,9,1,0.03632423754574954,1
0,4,a0,"(40, 16)",15.0,4,8,0,0.10823274052008525,2
0,5,a1,"(25, 27)",21.0,3,3,1,0.3407739985661429,2
0,6,a1,"(17, 33)",8.0,4,5,1,0.7321826887323635,2
0,7,a0,"(6, 42)",7.0,4,7,1,0.8742249512491618,2
0,8,a1,"(5, 40)",18.0,3,4,1,0.2015330438749373,1
0,9,a1,"(41, 16)",7.0,4,8,1,0.07924873287161449,2
0,10,a1,"(22, 34)",12.0,2,7,1,0.18725088906638865,1
0,11,a1,"(18, 45)",20.0,3,3,1,0.9550951935129055,0
0,12,a0,"(38, 6)",22.0,1,2,1,0.7281452725573045,0
0,13,a0,"(10, 29)",10.0,1,1,1,0.22554059390927705,2
0,14,a0,"(46, 25)",10.0,2,3,0,0.5836841616615117,1
0,15,a0,"(40, 22)",10.0,4,5,1,0.988350154219053,2
0,16,a1,"(7, 38)",22.0,4,4,1,0.3065185344210143,1
0,17,a1,"(25, 19)",22.0,4,5,1,0.2520679692858163,1
0,18,a0,"(32, 33)",7.0,4,9,1,0.7869947747197619,1
0,19,a0,"(13, 35)",10.0,4,4,1,0.5148957227579336,2
0,20,a1,"(26, 16)",18.0,2,2,0,0.0176187315852413,2
0,21,a1,"(29, 11)",16.0,3,9,1,0.9399479976932629,1
0,22,a1,"(40, 13)",14.0,4,8,0,0.2578071584599333,2
0,23,a1,"(4, 27)",21.0,1,9,1,0.25913839784354475,1
0,24,a0,"(24, 12)",23.0,4,4,0,0.5944631397154679,0
0,25,a1,"(34, 13)",18.0,1,4,1,0.7285949744903724,0
0,26,a1,"(35, 25)",17.0,1,2,1,0.8396165802417405,1
0,27,a0,"(20, 40)",19.0,1,9,1,0.779019477992863,0
0,28,a1,"(3, 15)",15.0,2,7,1,0.11109216782729214,0
0,29,a0,"(15, 47)",9.0,3,9,1,0.6468661972265829,1
0,30,a0,"(13, 34)",21.0,1,3,0,0.4880146101250291,0
0,31,a0,"(31, 11)",22.0,2,3,1,0.06705438081964965,2
0,32,a0,"(24, 46)",11.0,4,2,0,0.6619619305608192,2
0,33,a0,"(24, 13)",17.0,3,9,1,0.024245029116297223,0
0,34,a1,"(21, 33)",10.0,3,1,0,0.6960231452939897,2
0,35,a1,"(8, 40)",24.0,4,6,1,0.8240305192155947,1
0,36,a0,"(45, 15)",18.0,2,3,1,0.5479872528472993,2
0,37,a0,"(4, 24)",9.0,4,5,0,0.8623246603267225,2
0,38,a0,"(36, 37)",20.0,4,3,1,0.965877261306903,1
0,39,a0,"(37, 18)",14.0,4,5,1,0.692614699562989,1
0,40,a0,"(6, 28)",17.0,1,5,1,0.008874320607081154,2
0,41,a0,"(25, 4)",17.0,4,2,1,0.12448509944535013,1
0,42,a1,"(7, 34)",13.0,1,2,1,0.6147972549980509,1
0,43,a0,"(10, 44)",10.0,2,7,0,0.8749620854236185,1
0,44,a1,"(13, 29)",23.0,1,3,1,0.37518855220848657,1
0,45,a1,"(33, 7)",8.0,2,8,1,0.37910461232294057,2
0,46,a1,"(31, 25)",14.0,1,3,1,0.5112196606430222,2
0,47,a0,"(11, 44)",8.0,4,9,1,0.12437770519249636,0
0,48,a1,"(7, 31)",5.0,4,9,1,0.6472158088816082,0
0,49,a1,"(30, 29)",15.0,1,6,1,0.814647133003037,1
0,50,a0,"(5, 39)",18.0,2,3,1,0.9786033611657682,1
0,51,a0,"(40, 7)",25.0,2,7,1,0.8047413196343909,2
0,52,a1,"(17, 18)",22.0,3,1,1,0.24631915699293538,2
0,53,a1,"(7, 36)",27.0,1,5,1,0.4028100760489963,2
0,54,a1,"(11, 24)",10.0,2,7,1,0.7316524818551845,0
0,55,a0,"(21, 7)",16.0,1,9,0,0.10002609625333758,0
0,56,a1,"(30, 4)",9.0,3,1,1,0.816734718418253,0
0,57,a1,"(14, 29)",8.0,3,4,0,0.38684542392671073,1
0,58,a0,"(29, 38)",20.0,1,4,1,0.7536375425839192,0
