Step,AgentID,name,position,sugar,metabolism,vision,strategy,influenciability,belief
0,1,a1,"(19, 31)",18.0,3,8,1,0.13852783817667003,0
0,2,a1,"(43, 32)",15.0,4,4,1,0.5860173565187522,2
0,3,a1,"(24, 16)",17.0,4,6,1,0.47944918860636676,2
0,4,a0,"(48, 39)",7.0,2,2,1,0.22508272721750733,0
0,5,a1,"(42, 22)",12.0,2,7,1,0.31902313475086175,1
0,6,a1,"(46, 33)",10.0,1,6,1,0.21674933630371473,2
0,7,a1,"(16, 0)",16.0,2,2,1,0.34588556630725975,2
0,8,a1,"(38, 18)",18.0,4,9,1,0.756720236173618,2
0,9,a1,"(36, 35)",12.0,1,4,1,0.06093925240843123,2
0,10,a1,"(40, 29)",9.0,3,1,0,0.732507042292569,2
0,11,a0,"(14, 29)",13.0,2,9,1,0.2099035470605839,2
0,12,a1,"(20, 8)",23.0,3,4,1,0.052796152755869796,2
0,13,a1,"(42, 36)",15.0,4,2,1,0.7936340625346376,2
0,14,a1,"(21, 41)",9.0,4,2,1,0.5927462497557384,2
0,15,a1,"(31, 10)",14.0,4,6,1,0.605338815849798,1
0,16,a1,"(42, 1)",23.0,2,4,1,0.7161814631563559,2
0,17,a1,"(29, 14)",18.0,3,4,0,0.049747204518878485,1
0,18,a1,"(33, 23)",21.0,1,6,1,0.7362932213412954,1
0,19,a0,"(14, 18)",22.0,1,1,1,0.05632483800011767,1
0,20,a1,"(23, 38)",10.0,2,1,1,0.6863129564160896,1
0,21,a0,"(5, 18)",11.0,3,6,1,0.7010250068293019,0
0,22,a0,"(14, 37)",25.0,1,7,0,0.7806344528089237,2
0,23,a1,"(34, 11)",15.0,3,9,1,0.5523415468458475,0
0,24,a1,"(39, 46)",17.0,3,6,0,0.19227173313200074,0
0,25,a1,"(41, 6)",12.0,2,3,0,0.8236399861851313,2
0,26,a0,"(25, 15)",14.0,1,1,0,0.30261373443002315,1
0,27,a1,"(42, 24)",24.0,1,7,1,0.20556593008095936,0
0,28,a1,"(0, 36)",12.0,2,3,0,0.6995539833758532,1
0,29,a1,"(11, 13)",21.0,1,8,1,0.24722066549653476,2
0,30,a1,"(35, 9)",12.0,2,3,1,0.23060756967121931,0
0,31,a1,"(11, 30)",11.0,1,4,1,0.19704863839713516,1
0,32,a0,"(9, 23)",21.0,4,2,1,0.6054551042393405,1
0,33,a0,"(8, 37)",7.0,3,6,1,0.3043235424090134,1
0,34,a1,"(49, 9)",23.0,1,1,1,0.6506987103944585,0
0,35,a0,"(27, 49)",13.0,4,4,1,0.7256220134755811,2
0,36,a0,"(44, 36)",7.0,2,5,1,0.8514985146477161,1
0,37,a1,"(31, 19)",13.0,4,7,1,0.7133341579158838,0
0,38,a0,"(5, 38)",12.0,1,5,1,0.2848935858090891,2
0,39,a0,"(0, 32)",8.0,4,9,1,0.007366414381796749,0
0,40,a0,"(31, 49)",4.0,3,9,1,0.6695670705363143,1
0,41,a1,"(20, 18)",24.0,1,1,1,0.5435125657542198,0
0,42,a1,"(15, 40)",14.0,4,5,1,0.8431341016058767,2
0,43,a0,"(15, 46)",18.0,1,3,1,0.6672457508991123,1
0,44,a0,"(29, 18)",19.0,1,6,1,0.37117829116908363,0
0,45,a0,"(32, 40)",11.0,2,2,1,0.08211097147718216,1
0,46,a1,"(39, 47)",4.0,3,9,0,0.5284761628201556,0
0,47,a1,"(19, 30)",23.0,3,2,0,0.2506995940680774,0
0,48,a0,"(27, 20)",18.0,2,2,1,0.8433632260051672,0
0,49,a1,"(33, 11)",21.0,1,3,1,0.6166110248418245,0
0,50,a0,"(40, 14)",21.0,2,8,1,0.47229601814167166,1
0,51,a1,"(6, 40)",18.0,4,7,1,0.8903825384623905,2
0,52,a1,"(30, 37)",16.0,2,1,1,0.5884837096744394,0
0,53,a0,"(14, 36)",20.0,1,2,0,0.1631429613416282,2
0,54,a1,"(33, 17)",12.0,1,7,0,0.6031044337040485,2
0,55,a1,"(8, 23)",7.0,4,5,0,0.18071014968069798,1
0,56,a0,"(44, 12)",10.0,1,1,1,0.3468550009487237,1
0,57,a1,"(39, 46)",4,3,6,0,0.07773944995506377,0
0,58,a0,"(17, 29)",12.0,2,8,0,0.8510517721841885,1
0,59,a0,"(21, 31)",25.0,1,2,1,0.5335358608103798,2
0,60,a0,"(39, 29)",5.0,3,3,1,0.4126466806314568,2
0,61,a0,"(25, 9)",20.0,1,8,1,0.7558853370443642,1
0,62,a1,"(5, 37)",25.0,2,2,0,0.7746159494996246,2
0,63,a1,"(41, 4)",20.0,3,1,0,0.5774181748217256,2
0,64,a1,"(13, 32)",17.0,1,7,1,0.2016186196669102,2
