Step,AgentID,name,position,sugar,metabolism,vision,strategy,influenciability,belief
0,1,a1,"(19, 42)",6.0,4,2,1,0.04841788992921403,1
0,2,a1,"(35, 15)",24.0,4,4,1,0.6632000078758854,2
0,3,a1,"(32, 24)",15.0,4,9,1,0.3170786123737781,0
0,4,a0,"(42, 26)",8.0,4,4,1,0.005165824885189907,0
0,5,a1,"(47, 30)",22.0,2,1,1,0.052635303416989965,1
0,6,a1,"(26, 8)",14.0,1,3,1,0.19825515212107925,0
0,7,a0,"(29, 7)",8.0,4,6,1,0.25706272656534346,2
0,8,a0,"(23, 29)",23.0,1,1,1,0.8673787120357537,2
0,9,a0,"(31, 45)",19.0,3,4,1,0.8444833193415487,2
0,10,a1,"(30, 12)",24.0,1,6,0,0.9501127963820802,1
0,11,a0,"(4, 28)",22.0,1,6,1,0.6651178463479723,0
0,12,a1,"(20, 0)",10,1,6,1,0.4609094231480373,1
0,13,a1,"(9, 45)",6.0,4,8,1,0.2516191766312216,2
0,14,a0,"(32, 5)",18.0,4,2,1,0.4185834779809028,1
0,15,a1,"(47, 32)",21.0,2,6,0,0.45472605290652046,0
0,16,a0,"(8, 4)",19.0,2,7,0,0.8166683180167349,2
0,17,a0,"(42, 0)",19.0,1,2,1,0.7956382551126828,2
0,18,a0,"(27, 33)",10.0,4,3,1,0.5526250485075678,1
0,19,a0,"(10, 12)",20.0,3,7,0,0.24478967964427145,2
0,20,a1,"(10, 13)",11.0,4,3,1,0.5308376572442711,0
0,21,a0,"(7, 41)",11.0,3,8,1,0.916301611379799,0
0,22,a0,"(42, 30)",13.0,3,7,1,0.1401076405785221,0
0,23,a0,"(32, 18)",18.0,2,9,1,0.5253521044799864,0
0,24,a1,"(28, 5)",13.0,1,1,1,0.7147001516651786,0
0,25,a0,"(44, 49)",9.0,4,5,1,0.6859712925225845,0
0,26,a0,"(33, 10)",13,1,4,1,0.16458847276633037,2
0,27,a0,"(30, 10)",13.0,2,8,1,0.21312684002730864,2
0,28,a1,"(26, 9)",11.0,2,7,1,0.42804876929781965,1
0,29,a0,"(17, 18)",16.0,3,6,0,0.8334248097106373,1
0,30,a0,"(14, 31)",6.0,4,9,1,0.9012024389703607,1
0,31,a0,"(24, 16)",22.0,1,6,0,0.21492091382690215,1
0,32,a1,"(4, 8)",18.0,4,6,1,0.7937007270999622,2
0,33,a1,"(30, 18)",18.0,4,4,1,0.3745152634675697,0
0,34,a1,"(21, 8)",21.0,1,4,1,0.4144455122307319,0
0,35,a1,"(41, 17)",20.0,2,5,1,0.7955550757474612,0
0,36,a1,"(33, 23)",24.0,1,7,1,0.9566697126191697,2
0,37,a1,"(34, 30)",18.0,2,6,1,0.23930404027726415,2
0,38,a1,"(45, 16)",24.0,2,6,1,0.3450364866045367,1
0,39,a1,"(4, 13)",7.0,4,3,1,0.8271990298769611,0
0,40,a1,"(45, 14)",18.0,2,4,0,0.4664348059088731,1
0,41,a1,"(8, 40)",15.0,4,8,1,0.056212370504120424,0
0,42,a0,"(37, 14)",14.0,1,5,1,0.1876097996096494,2
0,43,a0,"(31, 12)",21.0,4,8,0,0.5463853695560248,1
0,44,a1,"(44, 14)",17.0,4,7,0,0.4468353443144347,1
0,45,a0,"(33, 16)",16.0,2,1,1,0.41538816895743713,2
0,46,a1,"(30, 11)",10.0,2,8,0,0.5612502292138909,0
0,47,a1,"(6, 32)",15.0,1,5,1,0.006569890932544453,2
0,48,a1,"(4, 9)",22.0,1,2,1,0.13509582447281077,0
0,49,a0,"(26, 7)",6.0,4,8,1,0.361370182734714,0
0,50,a0,"(5, 40)",19.0,2,1,1,0.5806156864122162,1
0,51,a1,"(16, 39)",18.0,4,9,1,0.06183151204788295,2
0,52,a1,"(37, 25)",15.0,3,1,1,0.8635215284471677,1
0,53,a0,"(9, 0)",13.0,2,8,1,0.19674230581421048,2
0,54,a0,"(34, 41)",6.0,2,2,1,0.7233060285247577,0
0,55,a0,"(16, 3)",23.0,1,9,0,0.7281165398652619,2
0,56,a0,"(32, 46)",7.0,4,8,1,0.6676822141213835,1
0,57,a0,"(13, 34)",12.0,4,7,0,0.9976931022858275,1
0,58,a0,"(39, 44)",22.0,1,3,1,0.7732666806257705,2
0,59,a1,"(28, 29)",24.0,1,2,1,0.8482298113336167,2
0,60,a1,"(4, 30)",23.0,1,7,0,0.7073244094933575,0
0,61,a0,"(47, 34)",13.0,4,2,0,0.9355484102192794,0
0,62,a1,"(48, 35)",21.0,1,8,1,0.05960392691740224,0
0,63,a0,"(28, 41)",9.0,2,2,1,0.44642077942333136,0
0,64,a0,"(30, 3)",21.0,1,7,1,0.3564383866503019,0
0,65,a1,"(8, 28)",16.0,2,5,1,0.17499571819670712,2
0,66,a1,"(8, 41)",13.0,1,3,1,0.3993044760391735,0
0,67,a0,"(22, 4)",21.0,3,4,0,0.44957179495435007,1
0,68,a1,"(6, 39)",9.0,4,2,1,0.11111009425679774,1
0,69,a0,"(38, 16)",20.0,3,8,1,0.49803550561462384,0
0,70,a1,"(10, 14)",9.0,2,3,0,0.7952711005367309,2
0,71,a0,"(40, 15)",15.0,2,8,1,0.9011628197494556,2
0,72,a1,"(7, 29)",24.0,1,2,1,0.030425459951509137,0
0,73,a0,"(40, 22)",16.0,3,6,1,0.5970637148565623,2
0,74,a0,"(14, 28)",20.0,2,9,1,0.4088458073193767,1
0,75,a1,"(29, 30)",11.0,4,2,1,0.7335486913311352,2
0,76,a0,"(10, 33)",13.0,2,5,1,0.6889857940136781,0
0,77,a1,"(10, 4)",12.0,4,2,1,0.49285788978626943,1
0,78,a1,"(9, 5)",17.0,1,7,1,0.8489227006073716,1
0,79,a1,"(37, 23)",9.0,1,9,1,0.6086774405699418,1
0,80,a0,"(37, 19)",12.0,4,3,1,0.6537605755671618,2
0,81,a1,"(9, 35)",21.0,2,4,1,0.5835200317234879,0
0,82,a1,"(33, 49)",8.0,4,4,1,0.7118765297446885,2
0,83,a0,"(25, 23)",23.0,1,3,1,0.7680518845009681,2
0,84,a0,"(40, 16)",22.0,3,6,0,0.4247412015475641,2
0,85,a0,"(16, 37)",24.0,2,8,1,0.481735290053262,0
0,86,a1,"(47, 29)",9.0,3,4,0,0.01435129217945097,1
0,87,a1,"(9, 17)",21.0,1,5,1,0.5112205412160327,1
0,88,a1,"(36, 5)",24.0,1,4,1,0.7854396486956694,0
0,89,a0,"(33, 9)",21.0,3,6,0,0.4192040282779982,2
0,90,a0,"(23, 45)",18.0,2,6,1,0.5133513939673452,1
0,91,a0,"(18, 15)",13.0,3,2,1,0.17957975893733247,1
0,92,a0,"(26, 16)",18.0,4,1,1,0.3354287828342458,1
0,93,a1,"(28, 22)",15.0,2,2,1,0.5543940658091879,2
0,94,a0,"(28, 7)",20.0,2,7,1,0.33022038659486297,1
0,95,a0,"(2, 28)",22.0,1,5,1,0.7638352795489142,2
0,96,a0,"(47, 14)",10.0,4,1,0,0.5319979892072221,1
0,97,a0,"(32, 19)",19.0,1,4,1,0.7920271315136461,1
0,98,a1,"(19, 45)",18.0,3,5,1,0.39137078322561303,2
0,99,a0,"(11, 39)",25.0,1,3,1,0.2847709937525932,2
0,100,a0,"(21, 7)",9.0,3,5,0,0.756328155306573,0
0,127,a0,"(33, 11)",16.0,1,4,0,0.16458847276633037,2
0,113,a1,"(26, 0)",10.0,1,6,1,0.4609094231480373,1
1,1,a1,"(17, 42)",5.0,4,2,1,0.04841788992921403,1
1,2,a1,"(34, 15)",24.0,4,4,0,0.6632000078758854,2
1,3,a1,"(32, 15)",15.0,4,9,1,0.3170786123737781,0
1,4,a0,"(42, 22)",7.0,4,4,1,0.005165824885189907,0
1,5,a1,"(47, 31)",21.0,2,1,1,0.052635303416989965,1
1,6,a1,"(29, 8)",16.0,1,3,1,0.19825515212107925,0
1,7,a0,"(29, 13)",8.0,4,6,0,0.25706272656534346,1
