Step,AgentID,name,position,sugar,metabolism,vision,strategy,influenciability,belief
0,1,a0,"(40, 18)",16.0,4,5,1,0.4984664672989939,2
0,2,a1,"(18, 36)",20.0,3,3,1,0.9945803359502269,0
0,3,a0,"(42, 22)",5.0,4,9,0,0.5597908670681183,2
0,4,a1,"(40, 20)",22.0,3,6,1,0.914595805025721,0
0,5,a1,"(31, 10)",21.0,4,1,1,0.3396336276528359,1
0,6,a1,"(48, 34)",14.0,3,3,0,0.5017017037511725,1
0,7,a1,"(4, 24)",8.0,1,6,0,0.3538443235752351,0
0,8,a0,"(41, 48)",13.0,2,7,0,0.6398884265817784,0
0,9,a1,"(29, 3)",21.0,2,6,1,0.026443940905185315,0
0,10,a0,"(38, 17)",19.0,2,9,0,0.879383061930414,0
0,11,a0,"(12, 44)",22.0,2,3,1,0.9373450619133241,2
0,12,a0,"(6, 5)",4.0,2,6,1,0.62263739161128,2
0,13,a0,"(44, 22)",21.0,1,1,0,0.6652531682780353,2
0,14,a1,"(37, 27)",24.0,2,5,1,0.41430757970664367,0
0,15,a1,"(16, 29)",20.0,3,9,1,0.1633636100235748,1
0,16,a1,"(19, 11)",7.0,4,7,1,0.916831479980149,1
0,17,a0,"(13, 27)",20.0,2,7,1,0.7071677789795764,0
0,18,a0,"(35, 35)",19.0,3,6,1,0.8861803978905302,0
0,19,a0,"(0, 19)",10.0,4,2,1,0.8692100193942376,1
0,20,a1,"(28, 33)",6.0,3,2,1,0.2836085057383555,2
0,21,a1,"(12, 34)",16.0,3,8,1,0.5366061098498365,2
0,22,a1,"(17, 2)",7.0,2,4,1,0.343207514335211,2
0,23,a1,"(11, 24)",19.0,2,3,1,0.36134274974416325,0
0,24,a1,"(39, 16)",14.0,4,8,1,0.8335093186193546,2
0,25,a1,"(1, 42)",19.0,3,1,1,0.022238325642641055,0
0,26,a1,"(39, 48)",23.0,1,1,0,0.32209295684215755,0
0,27,a1,"(31, 23)",13.0,2,3,1,0.032006963488931395,0
0,28,a0,"(48, 35)",10.0,4,3,0,0.9058945943727892,1
0,29,a1,"(11, 29)",23.0,1,8,1,0.18213773482566398,0
0,30,a1,"(8, 5)",4.0,2,6,0,0.06770519806314168,2
0,31,a0,"(10, 49)",10.0,2,3,1,0.6278902998404565,2
0,32,a1,"(33, 6)",15.0,1,3,1,0.36113787875144954,1
0,33,a0,"(42, 21)",12.0,2,5,0,0.2716651748837817,1
0,34,a0,"(34, 9)",9.0,2,9,0,0.8527074267737688,1
0,35,a0,"(26, 29)",11.0,4,2,1,0.46930054162461377,2
0,36,a0,"(47, 4)",9.0,4,1,1,0.8883368104569698,1
0,37,a0,"(21, 6)",20.0,4,1,1,0.8845631737511452,2
0,38,a1,"(26, 14)",6.0,4,8,1,0.2929110907656295,1
0,39,a1,"(11, 36)",11.0,3,9,1,0.7196470816316082,0
0,40,a0,"(11, 35)",27.0,1,8,1,0.6336572843164838,2
0,41,a1,"(10, 9)",9.0,3,3,1,0.7617251156769315,1
0,42,a1,"(36, 26)",22.0,4,6,1,0.46829396972068593,0
0,43,a1,"(35, 20)",21.0,3,5,0,0.9765182407496269,1
0,44,a1,"(28, 49)",5.0,2,6,1,0.8980007781286463,2
0,45,a0,"(6, 36)",14.0,1,1,1,0.7497943001256526,0
0,46,a1,"(40, 2)",22.0,2,7,1,0.09177516870962854,2
0,47,a0,"(43, 22)",22.0,3,7,1,0.9910352476928121,0
0,48,a1,"(34, 39)",8.0,3,2,1,0.8745968791633376,2
0,49,a1,"(15, 37)",15.0,1,9,1,0.7781848249591212,1
0,50,a1,"(24, 20)",6.0,3,4,0,0.11186260721593277,2
0,51,a1,"(3, 29)",22.0,4,9,1,0.5856592684593198,0
0,52,a1,"(34, 10)",9.0,2,3,0,0.5082296639972131,1
0,53,a1,"(29, 5)",21.0,3,4,1,0.11590730043376274,1
0,54,a0,"(35, 31)",11.0,4,8,0,0.8424013153964398,2
0,55,a1,"(15, 33)",17.0,3,8,1,0.4527126039588969,0
0,56,a0,"(10, 1)",18.0,3,6,1,0.9777556304873121,1
0,57,a0,"(16, 40)",12.0,2,7,0,0.7907079725158813,1
0,58,a0,"(29, 30)",8.0,3,7,1,0.5061690169204133,0
0,59,a0,"(4, 44)",25.0,2,5,1,0.8630499201850143,1
0,60,a1,"(16, 16)",23.0,1,1,1,0.4603556796167534,2
0,61,a1,"(36, 24)",5.0,4,8,1,0.7605741288395359,0
0,62,a1,"(34, 12)",17.0,3,9,1,0.5818926033569155,2
0,63,a0,"(37, 29)",17.0,1,4,1,0.9784784635170087,0
0,64,a0,"(38, 10)",18.0,2,2,1,0.6174023276593967,2
0,65,a1,"(30, 13)",13.0,2,9,1,0.6205933897593681,0
0,66,a1,"(24, 17)",26.0,1,3,1,0.42081152936685096,1
0,67,a0,"(26, 32)",15.0,4,5,1,0.977894797692549,0
0,68,a1,"(13, 38)",8.0,2,8,1,0.6482972779897657,1
0,69,a0,"(26, 36)",17.0,4,9,1,0.22065415871367522,2
0,70,a1,"(26, 20)",23.0,3,4,0,0.31245990349402275,2
0,71,a1,"(38, 19)",21.0,2,2,0,0.6119284414605582,0
0,72,a1,"(1, 27)",16.0,4,9,1,0.8091458086561579,2
0,73,a1,"(39, 18)",12.0,3,5,0,0.06324154310226615,2
0,74,a0,"(18, 29)",18.0,1,2,1,0.9056334529057603,0
0,75,a0,"(38, 15)",15.0,4,1,0,0.4502904569534186,0
0,76,a1,"(43, 42)",3.0,4,7,1,0.7112718980604769,2
0,77,a1,"(45, 12)",23.0,3,9,1,0.20117767423245425,1
0,78,a1,"(28, 6)",18.0,1,8,1,0.541602688446904,0
0,79,a0,"(1, 5)",21.0,3,1,1,0.46103732959967336,1
0,80,a0,"(28, 19)",21.0,2,8,1,0.48226271201382986,0
0,81,a0,"(48, 43)",11.0,2,5,1,0.48689099392504087,0
0,82,a0,"(7, 39)",19.0,4,8,1,0.3259666857486121,1
0,83,a1,"(37, 25)",14.0,1,1,0,0.39761947774365136,0
0,84,a0,"(26, 3)",17.0,2,3,1,0.043004468058545076,1
0,85,a0,"(21, 13)",16.0,1,1,1,0.19532614420611327,1
0,86,a0,"(29, 13)",10,1,8,0,0.625162327775064,0
0,87,a1,"(18, 42)",18.0,4,6,1,0.6850856093473753,1
0,88,a1,"(32, 4)",12.0,4,7,1,0.6888769136651416,0
0,89,a0,"(33, 23)",12.0,1,8,1,0.8041290511445568,1
0,90,a1,"(9, 19)",19.0,2,7,1,0.3917479826245803,2
0,91,a0,"(20, 11)",6.0,3,5,1,0.5520886298398971,0
0,92,a1,"(42, 14)",22.0,1,8,1,0.5052364137507164,1
0,93,a1,"(13, 34)",11.0,1,2,0,0.886602613028616,2
0,94,a1,"(42, 9)",8.0,1,3,1,0.16764680967449597,0
0,95,a0,"(36, 45)",9.0,2,4,0,0.3288150415884754,1
0,96,a0,"(45, 5)",13.0,4,3,1,0.6739136372367468,1
0,97,a1,"(7, 40)",24.0,4,4,1,0.6282502418954443,2
0,98,a0,"(36, 39)",12.0,3,6,0,0.31388987857509854,1
0,99,a0,"(2, 3)",6.0,3,5,1,0.4114263903151403,0
0,100,a1,"(49, 46)",20.0,3,7,1,0.6683939371110132,0
0,187,a0,"(29, 14)",13.0,1,8,0,0.625162327775064,0
1,1,a0,"(38, 18)",16.0,4,5,0,0.4984664672989939,2
1,2,a1,"(15, 36)",21.0,3,3,0,0.9945803359502269,2
1,3,a0,"(33, 22)",4.0,4,9,1,0.5597908670681183,2
1,4,a1,"(40, 14)",23.0,3,6,1,0.914595805025721,0
1,5,a1,"(32, 10)",21.0,4,1,0,0.3396336276528359,1
1,6,a1,"(48, 33)",12.0,3,3,0,0.5017017037511725,1
1,7,a1,"(4, 30)",10.0,1,6,1,0.3538443235752351,0
1,8,a0,"(41, 48)",11.0,2,7,0,0.6398884265817784,0
1,9,a1,"(29, 8)",22.0,2,6,1,0.026443940905185315,0
1,10,a0,"(38, 17)",19.0,2,9,0,0.879383061930414,0
1,11,a0,"(12, 43)",24.0,2,3,0,0.9373450619133241,1
1,12,a0,"(6, 5)",2.0,2,6,0,0.62263739161128,2
1,13,a0,"(44, 21)",22.0,1,1,0,0.6652531682780353,2
1,14,a1,"(37, 24)",25.0,2,5,0,0.41430757970664367,0
1,15,a1,"(16, 37)",21.0,3,9,0,0.1633636100235748,0
1,16,a1,"(26, 11)",6.0,4,7,1,0.916831479980149,1
1,17,a0,"(13, 33)",21.0,2,7,1,0.7071677789795764,0
1,18,a0,"(35, 29)",18.0,3,6,1,0.8861803978905302,0
1,19,a0,"(0, 21)",7.0,4,2,1,0.8692100193942376,1
1,20,a1,"(28, 31)",5.0,3,2,1,0.2836085057383555,2
1,21,a1,"(12, 41)",17.0,3,8,1,0.5366061098498365,2
1,22,a1,"(17, 6)",6.0,2,4,1,0.343207514335211,2
1,23,a1,"(8, 24)",19.0,2,3,1,0.36134274974416325,0
1,24,a1,"(38, 16)",14.0,4,8,0,0.8335093186193546,2
1,25,a1,"(2, 42)",19.0,3,1,1,0.022238325642641055,0
1,26,a1,"(39, 48)",22.0,1,1,0,0.32209295684215755,0
1,27,a1,"(30, 23)",14.0,2,3,0,0.032006963488931395,0
1,28,a0,"(47, 35)",7.0,4,3,0,0.9058945943727892,1
1,29,a1,"(11, 33)",26.0,1,8,0,0.18213773482566398,0
1,30,a1,"(8, 5)",2.0,2,6,0,0.06770519806314168,2
1,31,a0,"(10, 46)",11.0,2,3,1,0.6278902998404565,2
1,32,a1,"(33, 9)",18.0,1,3,1,0.36113787875144954,1
1,33,a0,"(37, 21)",13.0,2,5,1,0.2716651748837817,1
1,34,a0,"(34, 18)",11.0,2,9,1,0.8527074267737688,1
1,35,a0,"(24, 29)",9.0,4,2,1,0.46930054162461377,2
1,36,a0,"(46, 4)",7.0,4,1,1,0.8883368104569698,1
1,37,a0,"(21, 7)",18.0,4,1,1,0.8845631737511452,2
1,38,a1,"(34, 14)",6.0,4,8,1,0.2929110907656295,1
1,39,a1,"(12, 36)",12.0,3,9,0,0.7196470816316082,2
1,40,a0,"(10, 35)",30.0,1,8,0,0.6336572843164838,0
1,41,a1,"(10, 12)",7.0,3,3,1,0.7617251156769315,1
1,42,a1,"(36, 21)",21.0,4,6,1,0.46829396972068593,0
1,43,a1,"(34, 20)",22.0,3,5,0,0.9765182407496269,0
1,44,a1,"(28, 43)",4.0,2,6,1,0.8980007781286463,2
1,45,a0,"(7, 36)",17.0,1,1,1,0.7497943001256526,0
1,46,a1,"(40, 9)",23.0,2,7,1,0.09177516870962854,2
1,47,a0,"(43, 21)",22.0,3,7,0,0.9910352476928121,2
1,48,a1,"(34, 38)",6.0,3,2,0,0.8745968791633376,1
1,49,a1,"(14, 37)",18.0,1,9,0,0.7781848249591212,1
1,50,a1,"(25, 20)",6.0,3,4,0,0.11186260721593277,2
1,51,a1,"(12, 29)",21.0,4,9,1,0.5856592684593198,0
1,52,a1,"(33, 10)",11.0,2,3,0,0.5082296639972131,1
1,53,a1,"(29, 9)",21.0,3,4,1,0.11590730043376274,1
1,54,a0,"(35, 23)",10.0,4,8,1,0.8424013153964398,2
1,55,a1,"(15, 35)",18.0,3,8,0,0.4527126039588969,0
1,56,a0,"(16, 1)",16.0,3,6,1,0.9777556304873121,1
1,57,a0,"(9, 40)",14.0,2,7,1,0.7907079725158813,1
1,58,a0,"(29, 23)",8.0,3,7,1,0.5061690169204133,0
1,59,a0,"(9, 44)",13,2,5,1,0.8630499201850143,1
1,60,a1,"(17, 16)",23.0,1,1,1,0.4603556796167534,2
1,61,a1,"(36, 20)",5.0,4,8,0,0.7605741288395359,0
1,62,a1,"(34, 13)",18.0,3,9,0,0.5818926033569155,1
1,63,a0,"(37, 28)",18.0,1,4,0,0.9784784635170087,0
1,64,a0,"(38, 12)",20.0,2,2,1,0.6174023276593967,2
1,65,a1,"(30, 14)",15.0,2,9,0,0.6205933897593681,0
1,66,a1,"(27, 17)",28.0,1,3,1,0.42081152936685096,1
1,67,a0,"(26, 37)",13.0,4,5,1,0.977894797692549,0
1,68,a1,"(5, 38)",10.0,2,8,1,0.6482972779897657,1
1,69,a0,"(17, 36)",16.0,4,9,1,0.22065415871367522,2
1,70,a1,"(26, 21)",23.0,3,4,0,0.31245990349402275,2
1,71,a1,"(37, 19)",23.0,2,2,0,0.6119284414605582,0
1,72,a1,"(1, 36)",15.0,4,9,1,0.8091458086561579,2
1,73,a1,"(39, 17)",13.0,3,5,0,0.06324154310226615,2
1,74,a0,"(18, 31)",20.0,1,2,1,0.9056334529057603,0
1,75,a0,"(39, 15)",15.0,4,1,0,0.4502904569534186,0
1,77,a1,"(36, 12)",24.0,3,9,1,0.20117767423245425,1
1,78,a1,"(36, 6)",20.0,1,8,1,0.541602688446904,0
1,79,a0,"(0, 5)",18.0,3,1,1,0.46103732959967336,1
1,80,a0,"(36, 19)",23.0,2,8,1,0.48226271201382986,0
1,81,a0,"(48, 38)",9.0,2,5,1,0.48689099392504087,0
1,82,a0,"(15, 39)",19.0,4,8,1,0.3259666857486121,1
1,83,a1,"(36, 25)",16.0,1,1,0,0.39761947774365136,0
1,84,a0,"(23, 3)",17.0,2,3,1,0.043004468058545076,1
1,85,a0,"(21, 14)",17.0,1,1,1,0.19532614420611327,1
1,86,a0,"(29, 15)",13.0,1,8,0,0.625162327775064,0
1,87,a1,"(12, 42)",18.0,4,6,1,0.6850856093473753,1
1,88,a1,"(32, 11)",12.0,4,7,1,0.6888769136651416,0
1,89,a0,"(33, 20)",15.0,1,8,0,0.8041290511445568,0
1,90,a1,"(9, 26)",19.0,2,7,1,0.3917479826245803,2
1,91,a0,"(25, 11)",6.0,3,5,1,0.5520886298398971,0
1,92,a1,"(39, 14)",25.0,1,8,0,0.5052364137507164,0
1,93,a1,"(13, 35)",14.0,1,2,0,0.886602613028616,0
1,94,a1,"(39, 9)",10.0,1,3,1,0.16764680967449597,0
1,95,a0,"(32, 45)",7.0,2,4,1,0.3288150415884754,1
1,96,a0,"(42, 5)",11.0,4,3,1,0.6739136372367468,1
1,97,a1,"(11, 40)",24.0,4,4,1,0.6282502418954443,2
1,98,a0,"(30, 39)",10.0,3,6,1,0.31388987857509854,1
1,99,a0,"(7, 3)",3.0,3,5,1,0.4114263903151403,0
1,100,a1,"(49, 39)",17.0,3,7,1,0.6683939371110132,0
1,187,a0,"(29, 16)",16.0,1,8,0,0.625162327775064,0
1,160,a0,"(9, 39)",15.0,2,5,1,0.8630499201850143,1
2,1,a0,"(38, 18)",16.0,4,5,0,0.4984664672989939,2
2,2,a1,"(15, 36)",21.0,3,3,0,0.9945803359502269,2
2,3,a0,"(33, 13)",4.0,4,9,1,0.5597908670681183,2
2,4,a1,"(35, 14)",24.0,3,6,1,0.914595805025721,0
2,5,a1,"(32, 9)",20.0,4,1,0,0.3396336276528359,1
2,6,a1,"(45, 33)",10.0,3,3,1,0.5017017037511725,1
2,7,a1,"(4, 36)",12.0,1,6,1,0.3538443235752351,0
2,8,a0,"(41, 48)",9.0,2,7,0,0.6398884265817784,0
2,9,a1,"(35, 8)",23.0,2,6,1,0.026443940905185315,0
2,10,a0,"(36, 17)",21.0,2,9,0,0.879383061930414,0
2,11,a0,"(13, 43)",26.0,2,3,0,0.9373450619133241,1
2,13,a0,"(45, 21)",23.0,1,1,0,0.6652531682780353,2
2,14,a1,"(38, 24)",13,2,5,0,0.41430757970664367,0
2,15,a1,"(7, 37)",22.0,3,9,1,0.1633636100235748,0
2,16,a1,"(31, 11)",6.0,4,7,1,0.916831479980149,1
2,17,a0,"(13, 40)",11,2,7,1,0.7071677789795764,0
2,18,a0,"(35, 24)",18.0,3,6,1,0.8861803978905302,0
2,19,a0,"(2, 21)",4.0,4,2,1,0.8692100193942376,1
2,20,a1,"(26, 31)",4.0,3,2,1,0.2836085057383555,2
2,21,a1,"(12, 33)",18.0,3,8,1,0.5366061098498365,2
2,22,a1,"(17, 10)",5.0,2,4,1,0.343207514335211,2
2,23,a1,"(8, 27)",19.0,2,3,1,0.36134274974416325,0
2,24,a1,"(37, 16)",14.0,4,8,0,0.8335093186193546,2
2,25,a1,"(3, 42)",19.0,3,1,1,0.022238325642641055,0
2,26,a1,"(39, 48)",21.0,1,1,0,0.32209295684215755,0
2,27,a1,"(30, 20)",15.0,2,3,1,0.032006963488931395,0
2,28,a0,"(47, 32)",4.0,4,3,1,0.9058945943727892,1
2,29,a1,"(11, 34)",29.0,1,8,0,0.18213773482566398,2
2,31,a0,"(10, 43)",13.0,2,3,1,0.6278902998404565,2
2,32,a1,"(35, 9)",21.0,1,3,0,0.36113787875144954,1
2,33,a0,"(37, 18)",15.0,2,5,0,0.2716651748837817,0
2,34,a0,"(35, 18)",13.0,2,9,0,0.8527074267737688,0
2,35,a0,"(24, 31)",7.0,4,2,1,0.46930054162461377,2
2,36,a0,"(45, 4)",5.0,4,1,1,0.8883368104569698,1
2,37,a0,"(22, 7)",16.0,4,1,1,0.8845631737511452,2
2,38,a1,"(33, 14)",6.0,4,8,0,0.2929110907656295,1
2,39,a1,"(12, 35)",13.0,3,9,0,0.7196470816316082,0
2,40,a0,"(10, 36)",33.0,1,8,0,0.6336572843164838,0
2,41,a1,"(10, 15)",5.0,3,3,1,0.7617251156769315,1
2,42,a1,"(36, 15)",21.0,4,6,1,0.46829396972068593,0
2,43,a1,"(34, 19)",23.0,3,5,0,0.9765182407496269,0
2,44,a1,"(22, 43)",4.0,2,6,1,0.8980007781286463,2
2,45,a0,"(7, 35)",20.0,1,1,0,0.7497943001256526,0
2,46,a1,"(40, 16)",25.0,2,7,1,0.09177516870962854,2
2,47,a0,"(43, 20)",22.0,3,7,0,0.9910352476928121,2
2,48,a1,"(34, 40)",4.0,3,2,1,0.8745968791633376,1
2,49,a1,"(14, 38)",21.0,1,9,0,0.7781848249591212,2
2,50,a1,"(29, 20)",6.0,3,4,1,0.11186260721593277,2
2,51,a1,"(12, 38)",21.0,4,9,1,0.5856592684593198,0
2,52,a1,"(35, 10)",13.0,2,3,0,0.5082296639972131,1
2,53,a1,"(29, 6)",21.0,3,4,1,0.11590730043376274,1
2,54,a0,"(35, 19)",10.0,4,8,0,0.8424013153964398,0
2,55,a1,"(15, 35)",18.0,3,8,0,0.4527126039588969,0
2,56,a0,"(16, 7)",14.0,3,6,1,0.9777556304873121,1
2,57,a0,"(9, 41)",16.0,2,7,0,0.7907079725158813,1
2,58,a0,"(29, 22)",8.0,3,7,0,0.5061690169204133,0
2,59,a0,"(9, 43)",15.0,2,5,0,0.8630499201850143,2
2,60,a1,"(18, 16)",24.0,1,1,1,0.4603556796167534,2
2,61,a1,"(36, 14)",5.0,4,8,0,0.7605741288395359,0
2,62,a1,"(40, 13)",19.0,3,9,1,0.5818926033569155,1
2,63,a0,"(41, 28)",19.0,1,4,1,0.9784784635170087,0
2,64,a0,"(37, 12)",22.0,2,2,0,0.6174023276593967,2
2,65,a1,"(30, 15)",17.0,2,9,0,0.6205933897593681,1
2,66,a1,"(30, 17)",31.0,1,3,1,0.42081152936685096,1
2,67,a0,"(21, 37)",12.0,4,5,1,0.977894797692549,0
2,68,a1,"(11, 38)",12.0,2,8,1,0.6482972779897657,1
2,69,a0,"(14, 36)",16.0,4,9,0,0.22065415871367522,2
2,70,a1,"(30, 21)",23.0,3,4,1,0.31245990349402275,2
2,71,a1,"(37, 17)",25.0,2,2,0,0.6119284414605582,0
2,72,a1,"(9, 36)",15.0,4,9,1,0.8091458086561579,2
