Step,AgentID,name,position,sugar,metabolism,vision,strategy,influenciability,belief
0,1,a0,"(12, 31)",9.0,2,3,1,0.5321375222526683,0
0,2,a0,"(31, 10)",9.0,2,9,1,0.9235126554409707,0
0,3,a1,"(29, 8)",17.0,2,8,1,0.14666114264442154,2
0,4,a0,"(11, 28)",14.0,2,4,1,0.9913839822309866,1
0,5,a0,"(3, 7)",14.0,2,4,1,0.2744283973415055,1
0,6,a0,"(20, 43)",12.0,2,7,0,0.1370313020823236,0
0,7,a0,"(39, 36)",5.0,4,1,1,0.5287172196771519,0
0,8,a1,"(38, 7)",10.0,3,6,1,0.519065985432936,0
0,9,a1,"(26, 39)",18.0,1,3,0,0.31038020388473464,1
0,10,a1,"(4, 17)",15.0,3,5,0,0.6877738051159367,2
0,11,a0,"(40, 40)",21.0,2,6,1,0.017209344631598955,0
0,12,a1,"(10, 44)",23.0,1,9,0,0.9466847708989916,1
0,13,a1,"(17, 44)",18.0,2,7,1,0.07832226154917543,1
0,14,a1,"(32, 14)",23.0,1,8,1,0.1319027971486204,2
0,15,a0,"(25, 1)",25.0,1,4,1,0.43144338650969194,2
0,16,a0,"(22, 17)",15.0,2,9,1,0.9817066047076184,2
0,17,a0,"(28, 24)",26.0,1,7,1,0.02337586158261018,0
0,18,a1,"(30, 14)",23.0,4,1,1,0.9068225448839393,0
0,19,a1,"(25, 17)",13.0,3,2,1,0.9389064003387727,2
0,20,a0,"(26, 21)",10.0,2,5,0,0.8728641904563598,1
0,21,a0,"(33, 40)",9.0,1,5,1,0.9187183990312597,2
0,22,a1,"(12, 44)",14.0,3,7,0,0.43911124057519213,0
0,23,a0,"(42, 21)",17.0,1,3,1,0.04526557103948747,2
0,24,a0,"(17, 0)",10.0,3,6,0,0.5715315098512714,2
0,25,a0,"(32, 4)",12.0,2,5,1,0.5815849607623385,2
0,26,a0,"(7, 17)",16.0,3,1,1,0.7939259576086403,1
0,27,a1,"(24, 46)",13.0,3,4,1,0.881022104493216,0
0,28,a0,"(48, 33)",20.0,2,4,1,0.6379356831233839,0
0,29,a1,"(5, 40)",14.0,2,4,0,0.8930662478982452,2
0,30,a1,"(8, 34)",12.0,2,5,1,0.9820951141341093,1
0,31,a0,"(7, 39)",23.0,1,3,1,0.9590552894341686,0
0,32,a1,"(3, 6)",17.0,2,5,1,0.23951306263205197,2
0,33,a0,"(8, 26)",11.0,1,7,1,0.9978609295112276,1
0,34,a0,"(7, 10)",18.0,1,7,1,0.5916795127120588,2
0,35,a0,"(41, 44)",11.0,1,8,1,0.6033371117996257,1
0,36,a1,"(38, 19)",19.0,4,5,1,0.3247400358351832,0
0,37,a0,"(16, 0)",14.0,3,8,1,0.6175064460941949,2
0,38,a1,"(21, 40)",25.0,2,4,0,0.9348667823320118,2
0,39,a0,"(4, 21)",10.0,3,9,1,0.3475358248721242,0
0,40,a0,"(30, 15)",16.0,1,6,1,0.9403768209666235,1
