Step,AgentID,name,position,sugar,metabolism,vision,strategy,influenciability,belief
0,1,a0,"(26, 41)",15.0,3,4,1,0.6192038302959211,2
0,2,a1,"(32, 11)",14.0,1,6,1,0.20998168548314178,1
0,3,a1,"(16, 40)",8.0,2,6,0,0.5760204962270291,2
0,4,a1,"(13, 49)",16.0,4,3,0,0.39761175137925875,2
0,5,a1,"(30, 13)",8.0,3,2,0,0.7291398380121282,0
0,6,a1,"(43, 19)",14.0,1,8,1,0.8446806862125529,1
0,7,a0,"(42, 23)",10.0,2,6,1,0.4269873642412235,1
0,8,a1,"(7, 7)",12.0,3,5,1,0.4592038013190589,2
0,9,a0,"(9, 18)",22.0,2,3,1,0.6109079847316452,2
0,10,a1,"(40, 13)",12.0,2,9,1,0.7035547335483372,2
0,11,a1,"(47, 33)",10.0,3,3,1,0.10906431102033609,2
0,12,a1,"(4, 34)",9.0,1,2,1,0.9677869812700503,2
0,13,a0,"(36, 37)",10.0,3,3,1,0.10409085011908092,1
0,14,a1,"(21, 39)",12.0,1,9,1,0.5646342280999898,1
0,15,a1,"(38, 19)",16.0,1,6,0,0.48004097968856574,1
0,16,a1,"(22, 32)",12.0,1,5,1,0.6163132915214024,2
0,17,a0,"(38, 17)",16.0,1,2,1,0.7930783256415177,1
0,18,a0,"(9, 17)",19.0,3,3,0,0.7679110346398109,2
0,19,a0,"(29, 14)",15.0,3,8,1,0.25572490006655446,1
0,20,a1,"(13, 28)",9.0,1,4,0,0.6776338542025907,1
0,21,a1,"(46, 34)",7.0,3,1,1,0.6934372573162544,0
0,22,a0,"(43, 35)",20.0,2,5,1,0.34179153661509853,0
0,23,a1,"(31, 13)",24.0,2,2,1,0.5215582635139627,0
0,24,a0,"(14, 37)",10,1,8,1,0.429836447663147,1
0,25,a0,"(10, 6)",20.0,2,3,1,0.07359871849084454,2
0,26,a0,"(31, 21)",14.0,1,1,0,0.5951641659311436,0
0,27,a1,"(3, 2)",2.0,4,1,1,0.058313618618848095,2
0,28,a0,"(3, 13)",14.0,1,2,1,0.11508812890007114,1
0,29,a0,"(17, 40)",7.0,2,8,1,0.3590669351558341,2
0,30,a0,"(24, 45)",9.0,2,5,1,0.7930828084304029,1
0,31,a0,"(36, 16)",25.0,1,1,1,0.5186502775216242,2
0,32,a0,"(29, 12)",17.0,2,8,1,0.573190418776806,0
0,33,a0,"(7, 47)",20.0,4,1,1,0.19510735023585124,2
0,34,a1,"(14, 11)",10.0,2,2,1,0.8632161843291593,1
0,35,a0,"(18, 46)",16.0,3,4,0,0.5980704015710214,2
0,36,a1,"(33, 20)",20.0,4,9,0,0.9245170070167282,0
0,37,a1,"(20, 9)",20.0,2,1,1,0.044836772650702406,2
0,38,a0,"(29, 48)",22.0,3,4,1,0.44044049283216113,2
0,39,a0,"(32, 16)",18.0,2,6,1,0.06500798459441814,0
0,40,a1,"(30, 14)",11.0,4,8,1,0.025672815614002586,0
0,41,a1,"(9, 25)",18.0,2,2,1,0.3082471111987367,1
0,42,a1,"(19, 23)",12.0,2,4,1,0.6420140981221023,0
0,43,a0,"(11, 38)",26.0,2,9,1,0.33784839511378006,0
