Step,AgentID,name,position,sugar,metabolism,vision,strategy,influenciability,belief
0,1,a1,"(6, 29)",12.0,2,6,1,0.3098574470886776,2
0,2,a0,"(15, 39)",14.0,2,6,1,0.5872769536118826,2
0,3,a1,"(15, 12)",4.0,4,7,1,0.3010686261275346,1
0,4,a0,"(13, 12)",12.0,3,5,1,0.4718910327182736,1
0,5,a1,"(19, 13)",20.0,1,3,1,0.4565529925453079,2
0,6,a0,"(12, 33)",18.0,4,8,1,0.49714742146173274,2
0,7,a1,"(26, 15)",7.0,3,4,1,0.6509206910635648,1
0,8,a0,"(16, 40)",23.0,4,7,1,0.38145825063418437,1
0,9,a0,"(18, 31)",20.0,3,5,1,0.5138025748051168,2
0,10,a0,"(43, 36)",16.0,4,4,1,0.8395867130714808,0
0,11,a1,"(48, 45)",6.0,3,9,0,0.4837365333600606,2
0,12,a1,"(21, 37)",16.0,4,5,1,0.2573246835748525,2
0,13,a0,"(43, 48)",4.0,3,2,0,0.9408816559036995,2
0,14,a0,"(32, 9)",11.0,4,8,1,0.6218706916708743,1
0,15,a0,"(11, 33)",16.0,2,6,0,0.5767495030809594,2
0,16,a0,"(5, 39)",11.0,2,7,0,0.26343197796876927,0
0,17,a0,"(9, 23)",22.0,1,4,1,0.027627417643091623,0
0,18,a0,"(13, 43)",11.0,4,9,0,0.7849086785728145,2
0,19,a1,"(5, 40)",15.0,3,8,1,0.14404332579233592,0
0,20,a1,"(10, 14)",10.0,3,2,1,0.2906450258935691,0
0,21,a1,"(40, 6)",20.0,3,3,1,0.14875307031751261,2
0,22,a1,"(11, 42)",27.0,1,1,1,0.5509423842408921,2
0,23,a0,"(32, 18)",19.0,2,7,1,0.9415693012653993,1
0,24,a0,"(24, 46)",11.0,3,9,1,0.0669120133230997,1
0,25,a0,"(14, 48)",20.0,2,5,1,0.36024946432271854,0
0,26,a0,"(25, 15)",16.0,3,2,1,0.5355301886507019,1
0,27,a1,"(14, 36)",16.0,3,8,1,0.715414258860283,1
0,28,a1,"(34, 15)",25.0,2,7,1,0.9590594936605565,2
0,29,a0,"(48, 35)",5.0,2,5,0,0.9425801510620057,2
0,30,a0,"(39, 28)",12.0,4,4,1,0.7242217986089773,2
0,31,a1,"(6, 40)",24.0,4,7,1,0.21111369527346313,2
0,32,a0,"(14, 35)",13.0,3,9,1,0.7126516557555892,0
0,33,a0,"(48, 6)",16.0,1,3,1,0.31863148178240985,1
0,34,a0,"(34, 4)",24.0,1,1,1,0.8055092879550132,2
0,35,a0,"(40, 15)",26.0,1,9,0,0.27843265492093017,0
0,36,a1,"(6, 36)",9.0,2,9,1,0.7115737610291233,2
0,37,a1,"(36, 13)",14.0,4,7,1,0.4780142619549387,1
0,38,a0,"(27, 8)",20.0,1,9,1,0.3450790383252229,2
0,39,a1,"(48, 14)",12.0,3,1,0,0.33616469566686613,0
0,40,a0,"(8, 37)",15.0,2,5,1,0.06435459722249337,1
0,41,a1,"(31, 23)",12.0,2,4,1,0.01570648989469947,2
0,42,a1,"(12, 46)",25.0,1,7,1,0.3062395445173759,0
0,43,a0,"(39, 11)",8.0,2,7,0,0.6921628258909197,1
0,44,a1,"(19, 7)",16.0,2,9,1,0.3065411567781948,1
0,45,a1,"(43, 20)",23.0,1,6,0,0.3594855523722754,2
0,46,a0,"(20, 32)",23.0,4,3,1,0.13757021189930052,1
0,47,a0,"(1, 4)",22.0,2,3,1,0.6339649852778743,1
0,48,a1,"(22, 25)",14.0,1,2,1,0.5846530794213457,0
0,49,a0,"(18, 30)",22.0,4,2,1,0.455370131609825,0
0,50,a0,"(16, 39)",11.0,1,2,0,0.4360173358147915,2
0,51,a0,"(38, 25)",10.0,3,3,1,0.4989620627536224,1
0,52,a1,"(48, 28)",6.0,1,3,1,0.0007389520532334881,1
0,53,a1,"(2, 45)",14.0,1,3,1,0.6350921991141325,0
0,54,a0,"(28, 7)",6.0,4,4,1,0.9930654461546149,2
0,55,a1,"(15, 35)",18.0,2,1,1,0.6579638144960419,2
0,56,a1,"(40, 34)",16.0,1,7,1,0.20951233235538003,2
0,57,a1,"(41, 28)",11.0,4,2,0,0.03799743581233239,2
0,58,a0,"(49, 32)",9.0,4,1,1,0.43428657055037656,0
0,59,a1,"(31, 18)",25.0,2,3,0,0.859615395592004,1
0,60,a0,"(15, 47)",8.0,2,9,1,0.5067902568314377,0
0,61,a1,"(15, 41)",19.0,2,7,0,0.4786963532288998,0
0,62,a0,"(25, 29)",7.0,1,2,1,0.27780781890917217,0
0,63,a0,"(27, 33)",20.0,2,2,1,0.9386838515949132,0
0,64,a1,"(21, 9)",12.0,3,6,1,0.19470973599828867,2
0,65,a0,"(0, 0)",21.0,3,4,1,0.3182492730458377,1
0,66,a0,"(10, 29)",12.0,4,9,1,0.13174717881675513,1
0,67,a1,"(3, 32)",24.0,2,5,0,0.10890310746087872,2
0,68,a1,"(8, 23)",19.0,2,9,0,0.8767242382610303,0
0,69,a0,"(44, 31)",13.0,3,2,1,0.6114076141477947,2
0,70,a1,"(26, 14)",22.0,3,2,1,0.5405348946912613,1
0,71,a1,"(12, 47)",7.0,3,2,1,0.09605171804898371,1
0,72,a1,"(33, 17)",11.0,4,3,1,0.1529683459258584,2
0,73,a1,"(20, 5)",21.0,1,3,1,0.7171445143893985,2
0,74,a0,"(9, 39)",15.0,1,4,1,0.05459230308717122,1
0,75,a1,"(42, 10)",22.0,2,8,1,0.4613792061486506,0
0,76,a1,"(39, 5)",12,1,7,0,0.668266400660226,1
0,77,a1,"(18, 42)",18.0,4,1,1,0.014538291735524123,2
0,78,a0,"(18, 47)",22.0,1,5,1,0.09222192156981801,1
0,79,a1,"(31, 38)",7.0,1,5,1,0.6013761539097838,2
0,80,a0,"(12, 14)",19.0,2,8,1,0.7607575083959306,1
0,81,a1,"(4, 41)",11.0,1,6,1,0.944567923949863,0
0,82,a1,"(35, 19)",11.0,4,2,1,0.442422866435207,0
0,83,a1,"(7, 34)",7.0,4,4,1,0.4245859193826458,0
0,84,a0,"(33, 9)",16.0,3,1,1,0.213234697300121,2
0,85,a1,"(20, 14)",10.0,3,2,1,0.8089505090610487,1
0,86,a0,"(15, 38)",14.0,4,4,1,0.8183289211951704,0
0,87,a0,"(42, 18)",23.0,2,9,1,0.27872952767187964,0
0,88,a1,"(3, 33)",12.0,1,9,1,0.820341658960898,2
0,89,a1,"(10, 38)",13.0,4,7,1,0.4109419056138123,0
0,90,a1,"(30, 18)",24.0,3,7,1,0.7774276433637053,1
0,91,a0,"(31, 7)",13.0,2,5,1,0.9063415634753187,2
0,92,a1,"(32, 25)",21.0,1,6,1,0.765228576868981,1
0,93,a0,"(9, 40)",8.0,4,9,1,0.3902971855011339,0
0,94,a0,"(46, 33)",6.0,1,7,1,0.9383168763437846,2
0,95,a1,"(40, 9)",20.0,1,8,1,0.24655324788749722,2
0,96,a0,"(48, 47)",13.0,2,7,0,0.0699904853177804,2
0,97,a1,"(11, 44)",18.0,2,9,1,0.44450203551196,2
0,98,a1,"(44, 13)",8.0,2,8,1,0.10510354181085901,2
0,99,a0,"(0, 20)",8.0,1,9,1,0.44108256939958534,2
0,100,a0,"(41, 48)",11.0,1,8,1,0.7227713507554321,2
0,177,a1,"(39, 12)",15.0,1,7,1,0.668266400660226,1
1,1,a1,"(6, 35)",14.0,2,6,1,0.3098574470886776,2
1,2,a0,"(14, 39)",16.0,2,6,0,0.5872769536118826,0
1,3,a1,"(22, 12)",2.0,4,7,1,0.3010686261275346,1
1,4,a0,"(13, 13)",10.0,3,5,0,0.4718910327182736,1
1,5,a1,"(19, 10)",21.0,1,3,1,0.4565529925453079,2
1,6,a0,"(12, 34)",18.0,4,8,0,0.49714742146173274,2
