Step,AgentID,name,position,sugar,metabolism,vision,strategy,influenciability,belief
0,1,a0,"(35, 37)",7.0,3,6,1,0.44863418011829437,2
0,2,a0,"(39, 12)",16.0,1,2,1,0.6979872871935991,1
0,3,a1,"(46, 41)",13.0,2,3,1,0.14310274379873955,0
0,4,a1,"(10, 22)",7.0,2,5,0,0.688284372390157,2
0,5,a1,"(42, 7)",9.0,2,5,1,0.41151524124634964,0
0,6,a0,"(10, 18)",6.0,4,1,0,0.5893656150709626,2
0,7,a1,"(26, 39)",7.0,4,2,1,0.6660611342559333,1
0,8,a1,"(35, 9)",22.0,3,3,1,0.9119458373948418,1
0,9,a0,"(15, 16)",16.0,2,3,1,0.06306236771058726,2
0,10,a1,"(35, 4)",17.0,4,1,1,0.5453584093443183,1
0,11,a1,"(27, 10)",9.0,4,7,1,0.2971307424897913,0
0,12,a1,"(12, 44)",20.0,1,2,1,0.35800379815943095,0
0,13,a1,"(35, 25)",23.0,3,5,0,0.5544175587026373,0
0,14,a1,"(27, 31)",13.0,2,1,1,0.3407852620364499,0
0,15,a1,"(26, 23)",17.0,3,6,1,0.5422283746002913,1
0,16,a1,"(11, 30)",15.0,3,3,1,0.48186609890145526,0
0,17,a1,"(24, 37)",19.0,4,7,1,0.7518805605627092,0
0,18,a0,"(19, 45)",7.0,4,8,0,0.008854103976399519,1
0,19,a0,"(11, 31)",10.0,1,7,1,0.1868922323169312,0
0,20,a1,"(2, 40)",11.0,1,9,1,0.6652646466162052,2
0,21,a0,"(37, 22)",9.0,2,9,1,0.9972204975140982,2
0,22,a1,"(16, 35)",10.0,1,9,1,0.8699398497229546,1
0,23,a1,"(2, 36)",23.0,3,8,1,0.6268087284421484,1
0,24,a0,"(45, 12)",12.0,3,9,1,0.16462667181884671,0
0,25,a1,"(3, 36)",14.0,4,4,1,0.4436273115846726,0
0,26,a0,"(31, 17)",18.0,1,9,1,0.7016833317493324,2
0,27,a1,"(35, 45)",18.0,1,5,1,0.31485191480483377,2
0,28,a1,"(37, 8)",25.0,2,6,1,0.004620618842559265,1
0,29,a0,"(28, 24)",7.0,4,2,1,0.13199229891711928,1
0,30,a0,"(11, 40)",12.0,3,5,1,0.3170927153159302,1
0,31,a1,"(10, 44)",22.0,3,5,0,0.2588852549812193,0
0,32,a1,"(40, 13)",15.0,4,9,1,0.5101192748058869,1
0,33,a0,"(36, 33)",11.0,1,8,1,0.025228413530373417,1
0,34,a1,"(32, 45)",12.0,4,8,1,0.5864517428515615,0
0,35,a1,"(43, 49)",11.0,3,3,1,0.07813683167414365,0
0,36,a0,"(41, 22)",22.0,3,4,1,0.1400553784639652,2
0,37,a1,"(35, 17)",21.0,4,3,0,0.009423520043311595,0
0,38,a0,"(15, 2)",19.0,1,3,1,0.004749305420634564,1
0,39,a0,"(14, 45)",18.0,2,1,1,0.07124330767152087,2
0,40,a0,"(27, 7)",15.0,3,5,0,0.6456803212399548,0
0,41,a0,"(3, 3)",6.0,4,4,0,0.5574680963907183,1
0,42,a0,"(28, 16)",7.0,4,8,1,0.4192144505905484,1
0,43,a0,"(45, 35)",11,2,1,1,0.5269295232590973,1
0,44,a0,"(38, 35)",6.0,1,3,1,0.019856738627332726,0
0,45,a1,"(34, 17)",7.0,3,7,1,0.7206505748265692,0
0,46,a0,"(42, 31)",9.0,3,1,1,0.1880101883223556,2
0,47,a1,"(49, 34)",8.0,3,2,1,0.23965864440180729,0
0,48,a1,"(20, 36)",13.0,1,6,1,0.9766694729364126,2
0,49,a0,"(6, 26)",9.0,2,5,1,0.21415952937895366,2
0,50,a1,"(31, 12)",7.0,4,8,1,0.6366548009282942,2
0,51,a1,"(9, 44)",22.0,1,5,0,0.4119814864068335,1
0,52,a1,"(40, 14)",9.0,1,5,1,0.6306006121186271,0
0,53,a0,"(38, 18)",11,2,6,1,0.3523633113226392,2
0,54,a0,"(21, 30)",12.0,2,2,1,0.5447352917111529,2
0,55,a1,"(44, 40)",10.0,4,4,1,0.22084500196275192,0
0,56,a1,"(49, 28)",11.0,1,9,1,0.025939154419448274,2
0,57,a0,"(18, 46)",17.0,3,3,1,0.6508556494837203,2
0,58,a1,"(46, 29)",11.0,2,7,1,0.5318046204279568,0
0,59,a1,"(39, 18)",20.0,3,7,1,0.5402761223854906,0
0,60,a0,"(35, 30)",13.0,1,1,1,0.9557529846027127,1
0,61,a0,"(47, 23)",20.0,4,3,1,0.3052531776514342,1
0,62,a1,"(44, 2)",24.0,2,1,1,0.532762694778774,1
0,63,a1,"(7, 8)",14.0,4,1,1,0.4642493335520472,2
0,64,a0,"(13, 43)",25.0,1,2,1,0.26717779443049205,2
0,65,a0,"(20, 46)",7.0,3,4,1,0.4353562442613722,1
0,66,a0,"(37, 13)",20.0,1,8,1,0.7039098291600703,2
0,67,a0,"(3, 5)",20.0,3,1,0,0.9188738950187472,1
0,68,a0,"(24, 6)",8.0,4,6,1,0.3640213840887929,0
0,69,a0,"(14, 34)",24.0,4,2,1,0.6958726550681044,0
0,70,a1,"(6, 29)",18.0,1,5,1,0.6849497472905045,0
0,71,a1,"(40, 8)",10.0,4,3,1,0.7167513171565277,0
0,72,a1,"(0, 19)",12.0,2,2,1,0.3045111473650255,2
0,73,a1,"(8, 23)",17.0,4,8,0,0.13666892228843308,2
0,74,a1,"(45, 25)",17.0,1,7,1,0.043728243498834196,0
0,75,a1,"(10, 25)",15.0,4,8,1,0.414347470315374,0
0,76,a0,"(10, 3)",13.0,2,3,1,0.40567977629417895,2
0,77,a1,"(35, 31)",22.0,3,4,0,0.8979360463079733,1
0,78,a0,"(21, 7)",21.0,1,4,0,0.14135271230730606,0
0,79,a0,"(38, 17)",18.0,1,9,1,0.35053520936727967,0
0,80,a0,"(25, 17)",10.0,2,2,1,0.18016539161537715,1
0,81,a0,"(35, 34)",9.0,2,2,1,0.01220702500727322,0
0,82,a0,"(32, 6)",25.0,2,9,1,0.8947227563947246,1
0,83,a0,"(14, 39)",12.0,3,2,1,0.21725875301447262,1
0,84,a1,"(12, 48)",8.0,4,2,1,0.9558934354182604,0
0,85,a1,"(43, 47)",19.0,1,7,0,0.1562453937968833,2
0,86,a1,"(4, 17)",12.0,3,7,1,0.1431476229720433,1
0,87,a0,"(22, 9)",14.0,3,9,1,0.19352400919554802,1
0,88,a1,"(11, 1)",15.0,4,2,1,0.8595674996017053,2
0,89,a1,"(7, 25)",12.0,2,7,1,0.0349818899734361,1
0,90,a0,"(35, 10)",17.0,2,6,0,0.7647423784604059,1
0,91,a0,"(16, 37)",15.0,4,1,1,0.25581800530478704,0
0,92,a0,"(31, 48)",21.0,3,5,1,0.7973796456565323,1
0,93,a0,"(14, 21)",17.0,4,9,1,0.2540208381334219,0
0,94,a0,"(31, 10)",16.0,2,6,0,0.3245546600885113,0
0,95,a1,"(8, 47)",14.0,3,3,0,0.887559948999573,0
0,96,a0,"(42, 47)",10.0,1,6,1,0.7660937475296721,2
0,97,a1,"(48, 25)",22.0,2,7,1,0.5536894174689355,0
0,98,a0,"(5, 16)",5.0,3,8,0,0.4343555370536416,2
0,99,a0,"(22, 11)",10.0,3,4,1,0.5373915048239265,2
0,100,a0,"(30, 4)",12,1,3,1,0.5605534404799979,0
0,154,a0,"(38, 12)",13.0,2,6,1,0.3523633113226392,2
0,144,a0,"(45, 34)",10.0,2,1,1,0.5269295232590973,1
0,201,a0,"(33, 4)",14.0,1,3,1,0.5605534404799979,0
1,1,a0,"(29, 37)",5.0,3,6,1,0.44863418011829437,2
1,2,a0,"(39, 14)",19.0,1,2,1,0.6979872871935991,1
1,3,a1,"(46, 38)",11.0,2,3,1,0.14310274379873955,0
1,4,a1,"(15, 22)",7.0,2,5,1,0.688284372390157,2
1,5,a1,"(42, 12)",10.0,2,5,1,0.41151524124634964,0
1,6,a0,"(11, 18)",3.0,4,1,1,0.5893656150709626,2
1,7,a1,"(26, 37)",5.0,4,2,1,0.6660611342559333,1
1,8,a1,"(36, 9)",23.0,3,3,0,0.9119458373948418,1
1,9,a0,"(18, 16)",16.0,2,3,1,0.06306236771058726,2
1,10,a1,"(34, 4)",16.0,4,1,0,0.5453584093443183,0
1,11,a1,"(32, 10)",9.0,4,7,0,0.2971307424897913,0
1,12,a1,"(11, 44)",23.0,1,2,0,0.35800379815943095,0
1,13,a1,"(35, 20)",24.0,3,5,1,0.5544175587026373,0
1,14,a1,"(26, 31)",13.0,2,1,1,0.3407852620364499,0
1,15,a1,"(26, 17)",17.0,3,6,1,0.5422283746002913,1
1,16,a1,"(11, 33)",16.0,3,3,0,0.48186609890145526,0
1,17,a1,"(17, 37)",18.0,4,7,1,0.7518805605627092,0
1,18,a0,"(19, 37)",6.0,4,8,1,0.008854103976399519,1
1,19,a0,"(11, 34)",13.0,1,7,0,0.1868922323169312,0
1,20,a1,"(10, 40)",14.0,1,9,1,0.6652646466162052,2
1,21,a0,"(37, 15)",11.0,2,9,1,0.9972204975140982,2
1,22,a1,"(7, 35)",13.0,1,9,1,0.8699398497229546,1
1,23,a1,"(10, 36)",24.0,3,8,1,0.6268087284421484,1
1,24,a0,"(36, 12)",13.0,3,9,1,0.16462667181884671,0
1,25,a1,"(7, 36)",14.0,4,4,1,0.4436273115846726,0
1,26,a0,"(39, 17)",21.0,1,9,1,0.7016833317493324,2
1,27,a1,"(30, 45)",18.0,1,5,1,0.31485191480483377,2
1,28,a1,"(37, 14)",27.0,2,6,1,0.004620618842559265,1
1,29,a0,"(28, 22)",6.0,4,2,1,0.13199229891711928,1
1,30,a0,"(11, 39)",13.0,3,5,0,0.3170927153159302,2
1,31,a1,"(10, 43)",23.0,3,5,0,0.2588852549812193,0
1,32,a1,"(31, 13)",15.0,4,9,1,0.5101192748058869,1
1,33,a0,"(36, 25)",13.0,1,8,1,0.025228413530373417,1
1,34,a1,"(24, 45)",10.0,4,8,0,0.5864517428515615,2
1,35,a1,"(40, 49)",8.0,3,3,1,0.07813683167414365,0
1,36,a0,"(41, 18)",22.0,3,4,1,0.1400553784639652,2
1,37,a1,"(32, 17)",21.0,4,3,1,0.009423520043311595,0
1,38,a0,"(15, 5)",19.0,1,3,1,0.004749305420634564,1
1,39,a0,"(15, 45)",19.0,2,1,1,0.07124330767152087,2
1,40,a0,"(27, 12)",15.0,3,5,1,0.6456803212399548,0
1,41,a0,"(3, 3)",2.0,4,4,0,0.5574680963907183,1
1,42,a0,"(36, 16)",7.0,4,8,1,0.4192144505905484,1
1,43,a0,"(45, 36)",10.0,2,1,0,0.5269295232590973,1
1,44,a0,"(38, 38)",6.0,1,3,1,0.019856738627332726,0
1,45,a1,"(33, 17)",8.0,3,7,0,0.7206505748265692,0
1,46,a0,"(41, 31)",7.0,3,1,1,0.1880101883223556,2
1,47,a1,"(47, 34)",6.0,3,2,1,0.23965864440180729,0
1,48,a1,"(14, 36)",16.0,1,6,1,0.9766694729364126,2
1,49,a0,"(6, 31)",10.0,2,5,1,0.21415952937895366,2
1,50,a1,"(31, 19)",7.0,4,8,1,0.6366548009282942,2
1,51,a1,"(9, 39)",25.0,1,5,1,0.4119814864068335,1
1,52,a1,"(35, 14)",12.0,1,5,1,0.6306006121186271,0
1,53,a0,"(37, 18)",13.0,2,6,0,0.3523633113226392,0
1,54,a0,"(19, 30)",13.0,2,2,1,0.5447352917111529,2
1,55,a1,"(44, 36)",7.0,4,4,1,0.22084500196275192,0
1,56,a1,"(49, 19)",12.0,1,9,1,0.025939154419448274,2
1,57,a0,"(17, 46)",17.0,3,3,0,0.6508556494837203,1
1,58,a1,"(46, 22)",11.0,2,7,1,0.5318046204279568,0
1,59,a1,"(32, 18)",21.0,3,7,1,0.5402761223854906,0
1,60,a0,"(34, 30)",14.0,1,1,1,0.9557529846027127,1
1,61,a0,"(47, 20)",18.0,4,3,1,0.3052531776514342,1
1,62,a1,"(45, 2)",24.0,2,1,1,0.532762694778774,1
1,63,a1,"(7, 7)",10.0,4,1,1,0.4642493335520472,2
1,64,a0,"(11, 43)",28.0,1,2,1,0.26717779443049205,2
1,65,a0,"(16, 46)",7.0,3,4,1,0.4353562442613722,1
1,66,a0,"(29, 13)",23.0,1,8,1,0.7039098291600703,2
1,67,a0,"(3, 5)",17.0,3,1,0,0.9188738950187472,1
1,68,a0,"(30, 6)",7.0,4,6,1,0.3640213840887929,0
1,69,a0,"(13, 34)",24.0,4,2,0,0.6958726550681044,2
1,70,a1,"(6, 30)",20.0,1,5,0,0.6849497472905045,2
1,71,a1,"(43, 8)",9.0,4,3,1,0.7167513171565277,0
1,72,a1,"(0, 21)",11.0,2,2,1,0.3045111473650255,2
1,73,a1,"(8, 31)",16.0,4,8,1,0.13666892228843308,2
1,74,a1,"(38, 25)",18.0,1,7,1,0.043728243498834196,0
1,75,a1,"(10, 33)",15.0,4,8,1,0.414347470315374,0
1,76,a0,"(7, 3)",11.0,2,3,1,0.40567977629417895,2
1,77,a1,"(34, 31)",21.0,3,4,0,0.8979360463079733,1
1,78,a0,"(25, 7)",22.0,1,4,1,0.14135271230730606,0
1,79,a0,"(30, 17)",21.0,1,9,1,0.35053520936727967,0
1,80,a0,"(27, 17)",11.0,2,2,1,0.18016539161537715,1
1,81,a0,"(35, 36)",8.0,2,2,1,0.01220702500727322,0
1,82,a0,"(32, 11)",27.0,2,9,0,0.8947227563947246,0
1,83,a0,"(16, 39)",13.0,3,2,1,0.21725875301447262,1
1,84,a1,"(10, 48)",7.0,4,2,1,0.9558934354182604,0
1,85,a1,"(43, 47)",18.0,1,7,0,0.1562453937968833,2
1,86,a1,"(4, 24)",11.0,3,7,1,0.1431476229720433,1
1,87,a0,"(31, 9)",14.0,3,9,1,0.19352400919554802,1
1,88,a1,"(9, 1)",11.0,4,2,1,0.8595674996017053,2
1,89,a1,"(7, 32)",13.0,2,7,1,0.0349818899734361,1
1,90,a0,"(35, 16)",19.0,2,6,1,0.7647423784604059,1
1,91,a0,"(16, 38)",15.0,4,1,1,0.25581800530478704,0
1,92,a0,"(26, 48)",19.0,3,5,1,0.7973796456565323,1
1,93,a0,"(14, 30)",16.0,4,9,1,0.2540208381334219,0
1,94,a0,"(31, 16)",18.0,2,6,1,0.3245546600885113,0
1,95,a1,"(8, 44)",14.0,3,3,1,0.887559948999573,0
1,96,a0,"(42, 47)",9.0,1,6,0,0.7660937475296721,2
1,97,a1,"(48, 18)",11,2,7,1,0.5536894174689355,0
1,98,a0,"(5, 24)",4.0,3,8,1,0.4343555370536416,2
1,99,a0,"(26, 11)",10.0,3,4,1,0.5373915048239265,2
1,100,a0,"(30, 5)",14.0,1,3,0,0.5605534404799979,0
1,154,a0,"(32, 12)",15.0,2,6,1,0.3523633113226392,2
1,144,a0,"(46, 34)",9.0,2,1,0,0.5269295232590973,0
1,201,a0,"(36, 4)",16.0,1,3,1,0.5605534404799979,0
1,198,a1,"(42, 18)",12.0,2,7,1,0.5536894174689355,0
2,1,a0,"(29, 37)",5.0,3,6,1,0.44863418011829437,2
2,2,a0,"(39, 13)",22.0,1,2,0,0.6979872871935991,1
2,3,a1,"(46, 35)",10.0,2,3,1,0.14310274379873955,0
2,4,a1,"(20, 22)",7.0,2,5,1,0.688284372390157,2
2,5,a1,"(37, 12)",12.0,2,5,1,0.41151524124634964,0
2,7,a1,"(26, 35)",3.0,4,2,1,0.6660611342559333,1
2,8,a1,"(33, 9)",24.0,3,3,1,0.9119458373948418,1
2,9,a0,"(18, 19)",16.0,2,3,1,0.06306236771058726,2
2,10,a1,"(34, 5)",15.0,4,1,0,0.5453584093443183,0
2,11,a1,"(33, 10)",9.0,4,7,0,0.2971307424897913,2
2,12,a1,"(11, 42)",26.0,1,2,1,0.35800379815943095,0
2,13,a1,"(35, 15)",25.0,3,5,1,0.5544175587026373,0
2,14,a1,"(26, 30)",13.0,2,1,1,0.3407852620364499,0
2,15,a1,"(26, 18)",17.0,3,6,0,0.5422283746002913,1
2,16,a1,"(12, 33)",17.0,3,3,0,0.48186609890145526,0
2,17,a1,"(15, 37)",18.0,4,7,0,0.7518805605627092,1
2,18,a0,"(11, 37)",6.0,4,8,1,0.008854103976399519,1
2,19,a0,"(11, 41)",16.0,1,7,1,0.1868922323169312,0
2,20,a1,"(16, 40)",17.0,1,9,1,0.6652646466162052,2
2,21,a0,"(36, 15)",13.0,2,9,0,0.9972204975140982,1
2,22,a1,"(8, 35)",16.0,1,9,0,0.8699398497229546,2
2,23,a1,"(11, 36)",25.0,3,8,0,0.6268087284421484,0
2,24,a0,"(36, 20)",14.0,3,9,1,0.16462667181884671,0
2,25,a1,"(7, 37)",14.0,4,4,0,0.4436273115846726,1
2,26,a0,"(39, 11)",12,1,9,1,0.7016833317493324,2
2,27,a1,"(25, 45)",18.0,1,5,1,0.31485191480483377,2
2,28,a1,"(36, 14)",29.0,2,6,0,0.004620618842559265,0
2,29,a0,"(30, 22)",5.0,4,2,1,0.13199229891711928,1
2,30,a0,"(6, 39)",14.0,3,5,1,0.3170927153159302,2
2,31,a1,"(10, 38)",24.0,3,5,1,0.2588852549812193,0
2,32,a1,"(31, 14)",15.0,4,9,0,0.5101192748058869,1
2,33,a0,"(36, 17)",16.0,1,8,1,0.025228413530373417,1
2,34,a1,"(18, 45)",9.0,4,8,0,0.5864517428515615,2
2,35,a1,"(43, 49)",5.0,3,3,1,0.07813683167414365,0
2,36,a0,"(41, 14)",22.0,3,4,1,0.1400553784639652,2
2,37,a1,"(32, 16)",21.0,4,3,0,0.009423520043311595,0
2,38,a0,"(18, 5)",19.0,1,3,1,0.004749305420634564,1
2,39,a0,"(15, 46)",20.0,2,1,1,0.07124330767152087,2
2,40,a0,"(30, 12)",16.0,3,5,1,0.6456803212399548,0
2,42,a0,"(37, 16)",7.0,4,8,0,0.4192144505905484,1
2,43,a0,"(45, 35)",9.0,2,1,1,0.5269295232590973,1
2,44,a0,"(35, 38)",6.0,1,3,1,0.019856738627332726,0
2,45,a1,"(33, 16)",9.0,3,7,0,0.7206505748265692,0
2,46,a0,"(42, 31)",5.0,3,1,1,0.1880101883223556,2
2,47,a1,"(47, 34)",4.0,3,2,0,0.23965864440180729,0
2,48,a1,"(8, 36)",19.0,1,6,1,0.9766694729364126,2
2,49,a0,"(6, 35)",12.0,2,5,0,0.21415952937895366,2
2,50,a1,"(31, 11)",7.0,4,8,1,0.6366548009282942,2
2,51,a1,"(8, 39)",28.0,1,5,0,0.4119814864068335,2
2,52,a1,"(35, 13)",15.0,1,5,0,0.6306006121186271,0
2,53,a0,"(31, 18)",15.0,2,6,1,0.3523633113226392,0
2,54,a0,"(17, 30)",14.0,2,2,1,0.5447352917111529,2
2,55,a1,"(40, 36)",4.0,4,4,1,0.22084500196275192,0
2,56,a1,"(40, 19)",14.0,1,9,1,0.025939154419448274,2
2,57,a0,"(17, 45)",17.0,3,3,0,0.6508556494837203,2
2,58,a1,"(39, 22)",12.0,2,7,1,0.5318046204279568,0
2,59,a1,"(32, 19)",22.0,3,7,0,0.5402761223854906,0
2,60,a0,"(34, 29)",15.0,1,1,1,0.9557529846027127,1
2,61,a0,"(47, 17)",16.0,4,3,1,0.3052531776514342,1
2,62,a1,"(45, 2)",24.0,2,1,1,0.532762694778774,1
2,63,a1,"(6, 7)",6.0,4,1,1,0.4642493335520472,2
2,64,a0,"(9, 43)",31.0,1,2,1,0.26717779443049205,2
2,65,a0,"(16, 47)",7.0,3,4,0,0.4353562442613722,1
2,66,a0,"(36, 13)",26.0,1,8,1,0.7039098291600703,2
2,67,a0,"(2, 5)",14.0,3,1,1,0.9188738950187472,1
2,68,a0,"(36, 6)",6.0,4,6,1,0.3640213840887929,0
2,69,a0,"(13, 36)",24.0,4,2,1,0.6958726550681044,2
2,70,a1,"(10, 30)",22.0,1,5,1,0.6849497472905045,2
2,71,a1,"(43, 11)",8.0,4,3,1,0.7167513171565277,0
2,72,a1,"(2, 21)",10.0,2,2,1,0.3045111473650255,2
2,73,a1,"(8, 34)",16.0,4,8,0,0.13666892228843308,2
2,74,a1,"(38, 19)",21.0,1,7,1,0.043728243498834196,0
2,75,a1,"(10, 34)",15.0,4,8,0,0.414347470315374,0
2,76,a0,"(7, 3)",9.0,2,3,0,0.40567977629417895,2
2,77,a1,"(33, 31)",20.0,3,4,0,0.8979360463079733,1
2,78,a0,"(25, 11)",24.0,1,4,1,0.14135271230730606,0
2,79,a0,"(30, 18)",24.0,1,9,0,0.35053520936727967,0
2,80,a0,"(27, 19)",12.0,2,2,1,0.18016539161537715,1
2,81,a0,"(35, 36)",7.0,2,2,0,0.01220702500727322,0
2,82,a0,"(33, 11)",29.0,2,9,0,0.8947227563947246,0
2,83,a0,"(15, 39)",14.0,3,2,1,0.21725875301447262,1
2,84,a1,"(8, 48)",6.0,4,2,1,0.9558934354182604,0
2,85,a1,"(43, 47)",17.0,1,7,0,0.1562453937968833,2
2,86,a1,"(4, 31)",11.0,3,7,1,0.1431476229720433,1
2,87,a0,"(31, 15)",15.0,3,9,1,0.19352400919554802,1
2,88,a1,"(9, 3)",7.0,4,2,1,0.8595674996017053,2
