Step,AgentID,name,position,sugar,metabolism,vision,strategy,influenciability,belief
0,1,a0,"(27, 22)",25.0,1,1,1,0.40610612242835,0
0,2,a1,"(19, 12)",18.0,2,6,0,0.915412467242602,2
0,3,a1,"(10, 9)",18.0,4,7,1,0.9461283035967397,0
0,4,a1,"(38, 22)",17.0,1,4,1,0.0654547620873599,1
0,5,a0,"(3, 18)",6.0,2,3,1,0.33035643546509474,2
0,6,a1,"(37, 10)",19.0,1,6,1,0.039986528069200555,0
0,7,a0,"(34, 49)",11.0,3,2,1,0.4037644944579022,2
0,8,a0,"(33, 36)",12.0,3,3,1,0.9526229008904857,1
0,9,a1,"(23, 3)",8.0,2,2,1,0.3143862534827512,1
0,10,a1,"(27, 9)",19.0,1,1,1,0.3086452734268931,0
0,11,a0,"(40, 14)",22.0,3,9,0,0.8615193503298016,2
0,12,a1,"(41, 16)",18.0,4,1,1,0.21473552097015292,2
0,13,a0,"(26, 9)",22.0,2,2,1,0.37071634012729016,1
0,14,a0,"(33, 10)",13.0,4,6,0,0.6344037853595699,2
0,15,a0,"(17, 38)",14.0,3,9,1,0.31265319204339037,1
0,16,a1,"(43, 42)",20.0,3,5,1,0.013525745701165826,0
0,17,a0,"(28, 6)",24.0,2,4,0,0.05564676704608351,1
0,18,a1,"(6, 41)",25.0,3,6,1,0.08862939681555349,0
0,19,a0,"(33, 14)",7.0,4,6,1,0.4640344982344278,0
0,20,a0,"(49, 30)",13.0,1,6,0,0.2631457421313833,0
0,21,a0,"(32, 10)",16.0,1,8,1,0.09792581931422739,2
0,22,a0,"(39, 15)",15.0,1,8,0,0.4216323203941442,0
0,23,a0,"(12, 0)",3.0,4,4,1,0.4598406975729844,0
0,24,a0,"(19, 33)",14.0,2,2,1,0.5166111424674084,2
0,25,a0,"(35, 20)",15.0,1,7,0,0.45900011187532475,1
0,26,a0,"(5, 25)",18.0,3,5,1,0.9851979079759576,0
0,27,a0,"(14, 44)",24.0,1,5,1,0.23031153197613985,0
0,28,a0,"(31, 40)",15.0,3,7,1,0.8654339535634383,1
0,29,a1,"(41, 23)",7.0,3,7,1,0.22119930404435362,1
0,30,a1,"(41, 1)",14.0,4,8,1,0.21097529154159578,1
0,31,a0,"(33, 25)",11.0,3,8,1,0.16866704529989118,1
0,32,a0,"(46, 40)",11.0,2,7,1,0.034641164471257535,0
0,33,a1,"(11, 28)",21.0,1,1,1,0.8483426758671558,2
0,34,a0,"(9, 37)",18.0,1,7,1,0.7543006780197901,2
0,35,a1,"(24, 43)",6.0,3,3,1,0.5826682373816805,0
0,36,a0,"(36, 9)",22.0,3,8,1,0.7339462189004647,1
0,37,a1,"(13, 29)",19.0,1,7,1,0.019270987212638424,1
0,38,a0,"(33, 19)",22.0,1,1,0,0.235282030665933,0
0,39,a1,"(13, 15)",10.0,4,1,1,0.006176559480280064,2
0,40,a0,"(11, 42)",21.0,2,6,1,0.5789154300246363,0
0,41,a1,"(49, 43)",7.0,2,3,1,0.06382397583297061,1
0,42,a1,"(22, 9)",21.0,1,5,1,0.567043645885208,2
0,43,a1,"(25, 33)",23.0,3,3,1,0.48805169809362625,1
0,44,a0,"(27, 24)",14.0,2,2,1,0.7654312572827533,1
0,45,a1,"(45, 35)",11.0,3,1,1,0.8843592170361011,2
0,46,a0,"(26, 16)",12.0,1,7,1,0.43371648376812144,2
0,47,a1,"(27, 11)",17.0,1,1,1,0.3961348816507778,2
0,48,a0,"(17, 28)",6.0,3,5,1,0.9481668422090235,2
0,49,a1,"(40, 15)",21.0,4,8,0,0.9687726654420635,0
0,50,a1,"(28, 7)",14.0,4,5,1,0.37415980480854705,2
0,51,a0,"(6, 16)",15.0,2,1,1,0.483188865507134,0
0,52,a0,"(24, 12)",8.0,4,9,0,0.5471833252618188,1
0,53,a0,"(2, 20)",10.0,3,5,1,0.1348970094402,1
0,54,a1,"(10, 1)",7.0,4,3,0,0.8418655448479239,2
0,55,a1,"(45, 37)",18.0,4,9,1,0.9379174450773448,0
0,56,a1,"(29, 18)",7.0,4,7,1,0.5993336569761306,1
0,57,a1,"(43, 4)",18.0,1,4,1,0.21427309532403127,2
0,58,a1,"(4, 41)",21.0,3,1,0,0.31839777899061716,0
0,59,a1,"(29, 14)",10.0,2,1,1,0.9261907647002301,1
0,60,a0,"(49, 12)",24.0,1,6,1,0.44696509073191637,2
0,61,a0,"(29, 15)",27.0,1,3,1,0.1656768145198554,0
0,62,a0,"(18, 44)",15.0,2,2,0,0.5292541117117252,2
0,63,a1,"(46, 25)",11.0,3,7,1,0.37317454359150226,0
0,64,a0,"(43, 9)",10.0,4,2,1,0.4588836704823386,1
0,65,a1,"(6, 42)",19.0,2,1,0,0.5425756995178439,0
0,66,a0,"(15, 47)",10.0,3,4,1,0.6354780806557868,1
0,67,a1,"(27, 21)",17.0,4,1,1,0.4488642958552157,0
0,68,a1,"(13, 26)",6.0,3,9,1,0.5803482884495675,2
0,69,a0,"(8, 1)",13.0,2,8,1,0.8527044961492356,2
0,70,a1,"(47, 14)",16.0,2,1,1,0.07633870701455558,2
0,71,a1,"(26, 8)",17.0,4,5,0,0.9498769176972649,0
0,72,a0,"(34, 24)",15.0,4,9,1,0.16126274052456013,2
0,73,a1,"(45, 13)",22.0,4,7,1,0.9156408493649125,0
0,74,a1,"(16, 39)",17.0,4,1,0,0.626695921990562,1
0,75,a0,"(0, 4)",8.0,4,4,1,0.3180971640688879,1
0,76,a1,"(34, 22)",9.0,1,8,1,0.04086716350910602,0
0,77,a0,"(46, 45)",18.0,3,6,1,0.6409725617399514,0
0,78,a1,"(40, 32)",17.0,2,3,1,0.9807365197643404,1
0,79,a1,"(20, 29)",4.0,4,2,1,0.9723007116648665,1
0,80,a0,"(47, 8)",7.0,1,6,1,0.36145464806052285,1
0,81,a0,"(29, 8)",22.0,3,7,1,0.80737609956879,0
0,82,a0,"(29, 39)",17.0,1,8,1,0.1511549256777358,1
0,83,a0,"(18, 43)",14.0,1,2,1,0.17051351804526327,2
0,84,a1,"(33, 9)",23.0,2,5,1,0.21662517862774366,2
0,85,a1,"(37, 48)",12.0,1,2,1,0.7759450345297237,1
0,86,a1,"(7, 35)",21.0,4,9,1,0.3063804912629039,0
0,87,a0,"(37, 30)",8.0,4,9,1,0.6076851776231482,2
0,88,a0,"(43, 19)",22.0,3,7,1,0.8205707336152244,0
0,89,a0,"(30, 39)",17.0,4,1,0,0.5867551052369714,1
0,90,a1,"(15, 29)",11.0,3,3,0,0.6641166879959802,1
0,91,a1,"(37, 13)",16.0,3,5,1,0.9657448157173601,2
0,92,a0,"(35, 19)",18.0,2,3,0,0.3326155349933312,0
0,93,a1,"(22, 11)",23.0,3,9,1,0.1016350416031262,2
0,94,a0,"(40, 7)",15.0,4,7,1,0.494835195973381,0
0,95,a0,"(15, 30)",12.0,1,6,1,0.35107829966798954,1
0,96,a0,"(24, 7)",19.0,1,9,1,0.9677754831593658,1
0,97,a1,"(2, 40)",8.0,2,4,1,0.5357477528373344,1
0,98,a1,"(49, 29)",21.0,2,7,0,0.6344632931729438,0
0,99,a1,"(15, 35)",19.0,1,7,0,0.8537144510628908,2
