Step,AgentID,name,position,sugar,metabolism,vision,strategy,influenciability,belief
0,1,a1,"(2, 35)",16.0,1,2,1,0.6738080846928999,2
0,2,a0,"(27, 8)",22.0,2,7,1,0.50424755654658,1
0,3,a1,"(33, 4)",17.0,2,2,1,0.9300708850797874,2
0,4,a1,"(49, 6)",12.0,4,6,1,0.16763865643765452,0
0,5,a0,"(1, 23)",18.0,4,9,1,0.7611602177681903,2
0,6,a0,"(40, 8)",9.0,4,1,1,0.36695593615273137,2
0,7,a1,"(12, 13)",14.0,2,9,1,0.6916670730799621,0
0,8,a0,"(34, 6)",8.0,4,9,1,0.9905288422466706,1
0,9,a1,"(9, 42)",23.0,4,3,1,0.14625760434975454,2
0,10,a1,"(36, 11)",20.0,3,4,0,0.9707302636116882,0
0,11,a1,"(7, 29)",5.0,4,3,1,0.833196088889676,0
0,12,a1,"(37, 21)",6.0,4,1,1,0.6483979251909154,1
0,13,a1,"(48, 35)",20.0,4,5,1,0.9026961626292697,0
0,14,a0,"(42, 0)",8.0,3,5,0,0.1833073279576709,1
0,15,a0,"(16, 6)",15.0,1,1,1,0.9672936153789519,0
0,16,a1,"(19, 31)",8.0,4,5,1,0.6806877080419669,2
0,17,a1,"(5, 5)",4.0,3,7,0,0.27612749910494616,0
0,18,a0,"(44, 36)",15.0,4,2,1,0.38538580238757625,2
0,19,a1,"(12, 44)",21.0,3,9,1,0.4088862427678108,1
0,20,a1,"(39, 13)",15.0,2,9,0,0.1335359713659604,1
0,21,a0,"(30, 32)",12.0,4,6,1,0.29087251271641124,0
0,22,a1,"(11, 7)",19.0,1,1,1,0.3488403148373811,0
0,23,a0,"(10, 12)",7.0,4,1,1,0.35423559574574126,0
0,24,a1,"(2, 19)",12.0,1,4,1,0.8468943928974115,2
0,25,a1,"(35, 20)",7.0,4,7,0,0.46525820097646386,1
0,26,a1,"(36, 48)",14.0,3,1,1,0.9175477263894624,0
0,27,a0,"(40, 7)",7.0,2,2,1,0.36702328911772153,0
0,28,a1,"(26, 4)",12.0,4,8,1,0.21617369727142444,1
0,29,a1,"(29, 7)",12.0,2,7,1,0.1371400199266709,0
0,30,a1,"(41, 6)",8.0,2,8,0,0.49782862702066355,1
0,31,a0,"(11, 14)",14.0,1,6,1,0.0022476714016703703,0
0,32,a0,"(48, 34)",16.0,3,5,0,0.46033926725669627,0
0,33,a1,"(35, 4)",16.0,2,8,1,0.12495736457206985,0
0,34,a0,"(21, 33)",10.0,1,9,1,0.23018453584791243,0
0,35,a1,"(20, 34)",14.0,1,2,1,0.25598741646560197,1
0,36,a1,"(41, 17)",20.0,3,5,1,0.38653592733072406,0
0,37,a1,"(43, 10)",19.0,2,9,1,0.9815657244799074,1
0,38,a1,"(26, 39)",11.0,3,5,0,0.6921104876960033,0
0,39,a0,"(25, 14)",15.0,2,2,1,0.9600929843666338,0
0,40,a1,"(37, 10)",25.0,2,8,1,0.1009183578107905,1
0,41,a1,"(20, 3)",7.0,2,4,1,0.38570018051798594,0
0,42,a0,"(49, 12)",25.0,1,7,1,0.2760114237892677,2
0,43,a0,"(36, 16)",23.0,4,9,1,0.46676595107591734,1
0,44,a1,"(41, 27)",6.0,2,1,1,0.10252384337301834,1
0,45,a0,"(35, 31)",18.0,1,9,1,0.3540459424113307,0
0,46,a1,"(31, 8)",6.0,3,4,1,0.7627028095573075,0
0,47,a1,"(7, 38)",8.0,2,8,1,0.1946811159631232,0
0,48,a1,"(5, 19)",19.0,2,2,0,0.48815726231216783,1
0,49,a0,"(17, 45)",22.0,3,9,1,0.19117393122945114,0
0,50,a0,"(21, 45)",8.0,1,9,1,0.9586114121082997,2
0,51,a1,"(27, 36)",19.0,1,4,1,0.0004577850037257303,1
0,52,a0,"(10, 41)",14.0,1,8,1,0.446906688640229,0
0,53,a1,"(28, 37)",20.0,4,5,1,0.07846925769725199,2
0,54,a1,"(39, 11)",9.0,4,1,0,0.8091281396829513,1
0,55,a0,"(4, 19)",8.0,2,2,0,0.6780156165742637,1
0,56,a0,"(40, 29)",16.0,2,2,1,0.9243568508959785,0
0,57,a0,"(36, 20)",11.0,2,4,1,0.11198727502028138,1
0,58,a0,"(12, 23)",17.0,3,3,1,0.5687598066200206,1
0,59,a0,"(12, 10)",10.0,2,6,0,0.9016746478402413,0
0,60,a1,"(47, 27)",6.0,1,9,1,0.7592032059552091,1
0,61,a1,"(35, 11)",7.0,4,7,1,0.6393908086687962,0
0,62,a1,"(23, 38)",11.0,1,4,1,0.548929117785058,0
0,63,a0,"(37, 33)",18.0,4,1,1,0.9155488469479601,1
