Step,AgentID,name,position,sugar,metabolism,vision,strategy,influenciability,belief
0,1,a0,"(6, 36)",13.0,3,8,0,0.5826344270218758,2
0,2,a0,"(16, 8)",21.0,2,6,1,0.37789260448139317,1
0,3,a0,"(22, 14)",8.0,2,5,1,0.4827548879972724,2
0,4,a1,"(15, 38)",17.0,2,9,0,0.5106409704150232,0
0,5,a0,"(19, 1)",21.0,2,2,1,0.5601518500973697,1
0,6,a0,"(15, 39)",15.0,2,7,1,0.7976770254679174,1
0,7,a1,"(27, 37)",13.0,3,7,1,0.20854547004035362,2
0,8,a0,"(35, 12)",7.0,3,3,1,0.5398202901764871,0
0,9,a0,"(36, 23)",16.0,3,1,1,0.7805585640070627,2
0,10,a1,"(18, 30)",10.0,2,6,1,0.5151644493611146,1
0,11,a1,"(28, 44)",21.0,4,3,1,0.43446363014096046,1
0,12,a1,"(21, 19)",18.0,2,3,1,0.5762976526050301,1
0,13,a1,"(13, 46)",15.0,2,7,1,0.6485388470976351,2
0,14,a1,"(13, 36)",18.0,2,5,1,0.6731013641922674,1
0,15,a1,"(39, 18)",24.0,4,9,0,0.9670303948451091,0
0,16,a1,"(39, 19)",13.0,3,5,1,0.5166910385476136,0
0,17,a0,"(22, 12)",13.0,1,2,1,0.01894881893031164,2
0,18,a0,"(36, 16)",11.0,2,6,1,0.7739048430085796,1
0,19,a0,"(23, 18)",14.0,3,9,1,0.4628031928772802,2
0,20,a1,"(34, 13)",24.0,1,6,1,0.8622022361761122,0
0,21,a1,"(5, 34)",9.0,3,8,1,0.2587124513262351,1
0,22,a1,"(14, 38)",15.0,3,9,1,0.15700311239887754,0
0,23,a0,"(29, 20)",9.0,1,7,1,0.3744786785921893,0
0,24,a0,"(40, 21)",9.0,4,4,1,0.4278774895822167,2
0,25,a0,"(29, 42)",5.0,2,3,1,0.6246526704953029,0
0,26,a0,"(31, 23)",20.0,4,9,1,0.8427518483917894,0
0,27,a1,"(8, 29)",23.0,4,3,1,0.18661281397724472,1
0,28,a1,"(14, 43)",25.0,1,3,0,0.5420571844384924,2
0,29,a0,"(12, 23)",22.0,3,5,1,0.7346150651036312,0
0,30,a0,"(47, 21)",17.0,2,8,1,0.5252785445206447,1
0,31,a1,"(36, 25)",19.0,1,6,1,0.9012291619702537,0
0,32,a0,"(16, 38)",16.0,2,6,1,0.3851333966534862,0
0,33,a1,"(11, 43)",8.0,4,9,1,0.20059069015775866,0
0,34,a0,"(4, 20)",21.0,3,8,1,0.13849693549970477,2
0,35,a0,"(44, 12)",8.0,3,5,1,0.8236182324907124,1
0,36,a1,"(0, 14)",8.0,1,2,1,0.977710214068933,2
0,37,a1,"(17, 5)",11.0,2,7,1,0.07034428833881146,1
0,38,a0,"(17, 18)",5.0,3,2,1,0.533259198683714,1
0,39,a0,"(48, 34)",6.0,2,5,1,0.22016096808082497,2
0,40,a0,"(40, 14)",18.0,3,3,1,0.6062905374210672,1
0,41,a0,"(48, 21)",25.0,1,1,0,0.0010772292481836532,0
0,42,a0,"(14, 40)",12.0,3,8,0,0.8941612042753758,0
0,43,a0,"(26, 15)",20.0,1,7,1,0.7000136144112237,1
0,44,a0,"(13, 23)",11.0,3,1,0,0.9506992972218029,0
0,45,a1,"(2, 34)",11.0,4,3,1,0.9486765136061571,2
0,46,a1,"(20, 41)",14.0,3,4,0,0.37277625308402995,2
0,47,a1,"(25, 3)",23.0,2,1,1,0.9078258839326785,1
0,48,a0,"(12, 49)",24.0,3,8,1,0.9056144814964416,0
0,49,a0,"(9, 34)",9.0,2,9,1,0.7450494596920371,2
0,50,a0,"(5, 35)",15.0,2,9,1,0.08297278343993164,2
0,51,a0,"(15, 41)",20.0,3,5,0,0.8972682886123746,2
0,52,a1,"(42, 25)",7.0,2,4,1,0.36300742971654765,0
0,53,a1,"(4, 9)",9.0,1,3,1,0.9635093181092999,2
0,54,a1,"(21, 16)",23.0,2,2,1,0.15899018356765993,2
0,55,a0,"(13, 40)",26.0,2,9,1,0.026755466227049607,0
0,56,a1,"(34, 23)",15.0,4,1,1,0.9029661788846823,1
0,57,a0,"(19, 0)",14.0,1,4,1,0.627071341144867,0
0,58,a0,"(14, 7)",18.0,3,7,0,0.4135712533821563,1
0,59,a1,"(7, 27)",22.0,1,1,0,0.9557994762647897,1
0,60,a1,"(13, 14)",11.0,1,7,1,0.27477587179806195,1
0,61,a0,"(5, 2)",17.0,2,3,1,0.45558279745950103,1
0,62,a1,"(24, 46)",9.0,1,7,0,0.5067543167362671,2
0,63,a1,"(26, 8)",9.0,2,1,1,0.10476146153370869,1
0,64,a0,"(2, 40)",8.0,1,4,1,0.20012278426695485,1
0,65,a1,"(1, 42)",13.0,1,3,1,0.6881195264965042,0
0,66,a1,"(30, 46)",15.0,1,2,0,0.8049904745791342,2
0,67,a0,"(13, 7)",21.0,1,8,1,0.9558863791761363,2
0,68,a0,"(11, 17)",15.0,4,1,1,0.631367560083614,0
0,69,a0,"(5, 10)",20.0,3,8,1,0.5354147039088243,1
0,70,a1,"(6, 33)",10.0,4,6,1,0.30456146745386226,0
0,71,a1,"(3, 34)",14.0,1,1,0,0.7363443990342483,1
0,72,a1,"(10, 36)",24.0,4,4,1,0.057235084631026,1
0,73,a0,"(46, 37)",14.0,1,3,1,0.7166205732202522,1
0,74,a0,"(28, 35)",14.0,1,1,1,0.597489754523129,0
0,75,a1,"(15, 36)",17.0,1,8,0,0.8336331555455654,0
0,76,a0,"(8, 34)",9.0,3,9,1,0.6168268144949365,2
0,77,a0,"(22, 2)",12.0,2,8,1,0.48490891740348097,2
0,78,a1,"(6, 38)",15.0,3,6,1,0.8336201208718066,2
0,79,a0,"(29, 15)",6.0,4,8,1,0.7268522102064454,2
0,80,a0,"(33, 33)",20.0,1,5,1,0.23283997729561035,2
0,81,a1,"(21, 36)",22.0,3,2,1,0.37976448911788896,0
0,82,a0,"(1, 3)",12.0,1,6,1,0.2085565524249513,2
0,83,a0,"(15, 12)",13.0,3,7,1,0.0677233015258406,1
0,84,a1,"(8, 27)",7.0,2,4,1,0.17359559378475098,1
0,85,a0,"(46, 34)",6.0,2,3,1,0.9643304276049136,2
0,86,a1,"(15, 32)",22.0,2,8,1,0.5618042839600959,2
0,87,a0,"(48, 22)",9.0,2,5,0,0.1352647270429692,0
0,88,a0,"(11, 42)",9.0,1,4,1,0.8779552340397422,2
0,89,a1,"(5, 37)",10.0,1,7,1,0.2743665917907928,0
0,90,a0,"(16, 39)",11.0,1,9,0,0.9409211752995256,0
0,91,a1,"(7, 36)",14.0,2,7,0,0.6992855428187399,2
0,92,a0,"(26, 12)",11.0,2,8,1,0.7624530321629545,0
0,93,a1,"(33, 22)",18.0,4,5,1,0.7429586201819022,1
0,94,a0,"(7, 42)",16.0,1,8,1,0.47946539996186044,2
0,95,a1,"(43, 25)",11,1,3,1,0.8335627098166997,0
0,96,a1,"(23, 5)",12.0,1,4,1,0.751531903748974,0
0,97,a1,"(24, 33)",12.0,1,6,1,0.933732043922532,1
0,98,a1,"(12, 38)",13.0,1,3,1,0.9751498354296858,2
0,99,a1,"(42, 22)",9.0,2,5,0,0.565685143850577,0
0,100,a1,"(41, 23)",24.0,2,4,1,0.32388608868522917,0
0,196,a1,"(43, 26)",12.0,1,3,0,0.8335627098166997,0
1,1,a0,"(6, 37)",14.0,3,8,0,0.5826344270218758,2
1,2,a0,"(22, 8)",21.0,2,6,1,0.37789260448139317,1
1,3,a0,"(27, 14)",9.0,2,5,1,0.4827548879972724,2
1,4,a1,"(13, 38)",19.0,2,9,0,0.5106409704150232,0
1,5,a0,"(21, 1)",20.0,2,2,1,0.5601518500973697,1
1,6,a0,"(8, 39)",17.0,2,7,1,0.7976770254679174,1
1,7,a1,"(20, 37)",13.0,3,7,1,0.20854547004035362,2
1,8,a0,"(32, 12)",8.0,3,3,1,0.5398202901764871,0
1,9,a0,"(36, 22)",16.0,3,1,0,0.7805585640070627,0
1,10,a1,"(18, 36)",11.0,2,6,1,0.5151644493611146,1
1,11,a1,"(25, 44)",19.0,4,3,1,0.43446363014096046,1
1,12,a1,"(24, 19)",19.0,2,3,1,0.5762976526050301,1
1,13,a1,"(13, 39)",17.0,2,7,1,0.6485388470976351,2
1,14,a1,"(13, 41)",20.0,2,5,1,0.6731013641922674,1
1,15,a1,"(30, 18)",24.0,4,9,1,0.9670303948451091,0
1,16,a1,"(38, 19)",14.0,3,5,0,0.5166910385476136,0
1,17,a0,"(24, 12)",15.0,1,2,0,0.01894881893031164,2
1,18,a0,"(30, 16)",13.0,2,6,1,0.7739048430085796,1
1,19,a0,"(31, 18)",15.0,3,9,0,0.4628031928772802,2
1,20,a1,"(40, 13)",27.0,1,6,1,0.8622022361761122,0
1,21,a1,"(13, 34)",10.0,3,8,1,0.2587124513262351,1
1,22,a1,"(14, 37)",16.0,3,9,0,0.15700311239887754,0
1,23,a0,"(29, 13)",12.0,1,7,1,0.3744786785921893,0
1,24,a0,"(40, 17)",8.0,4,4,1,0.4278774895822167,2
1,25,a0,"(32, 42)",4.0,2,3,1,0.6246526704953029,0
1,26,a0,"(31, 14)",20.0,4,9,1,0.8427518483917894,0
1,27,a1,"(7, 29)",22.0,4,3,0,0.18661281397724472,1
1,28,a1,"(14, 41)",28.0,1,3,1,0.5420571844384924,2
1,29,a0,"(12, 28)",22.0,3,5,1,0.7346150651036312,0
1,30,a0,"(43, 21)",18.0,2,8,0,0.5252785445206447,0
1,31,a1,"(36, 20)",11,1,6,0,0.9012291619702537,2
1,32,a0,"(16, 37)",18.0,2,6,0,0.3851333966534862,0
1,33,a1,"(11, 34)",8.0,4,9,1,0.20059069015775866,0
1,34,a0,"(4, 28)",20.0,3,8,1,0.13849693549970477,2
1,35,a0,"(39, 12)",9.0,3,5,1,0.8236182324907124,1
1,36,a1,"(0, 12)",7.0,1,2,1,0.977710214068933,2
1,37,a1,"(24, 5)",11.0,2,7,1,0.07034428833881146,1
1,38,a0,"(19, 18)",4.0,3,2,1,0.533259198683714,1
1,39,a0,"(49, 34)",5.0,2,5,0,0.22016096808082497,2
1,40,a0,"(39, 14)",19.0,3,3,0,0.6062905374210672,0
1,41,a0,"(48, 20)",26.0,1,1,1,0.0010772292481836532,0
1,42,a0,"(14, 39)",13.0,3,8,0,0.8941612042753758,0
1,43,a0,"(33, 15)",23.0,1,7,1,0.7000136144112237,1
1,44,a0,"(13, 24)",10.0,3,1,0,0.9506992972218029,0
1,45,a1,"(2, 33)",10.0,4,3,0,0.9486765136061571,1
1,46,a1,"(16, 41)",14.0,3,4,1,0.37277625308402995,2
1,47,a1,"(26, 3)",23.0,2,1,1,0.9078258839326785,1
