Step,AgentID,name,position,sugar,metabolism,vision,strategy,influenciability,belief
0,1,a0,"(35, 31)",20.0,1,7,1,0.23834980331940703,0
0,2,a1,"(13, 29)",19.0,2,6,1,0.412171154093812,0
0,3,a1,"(26, 22)",25.0,2,7,1,0.427116155902041,2
0,4,a0,"(21, 10)",6.0,2,8,1,0.425595916852773,2
0,5,a0,"(24, 12)",12,3,5,0,0.36858996052468596,1
0,6,a1,"(35, 25)",12.0,1,9,0,0.9862244445828175,0
0,7,a0,"(18, 36)",15.0,1,4,1,0.47452817590491403,0
0,8,a0,"(46, 24)",5.0,3,5,1,0.9854918272897025,2
0,9,a0,"(15, 32)",10.0,4,2,1,0.8310272236648617,1
0,10,a1,"(34, 35)",4.0,3,1,1,0.5352546279051078,2
0,11,a0,"(28, 5)",11.0,1,2,1,0.1549945985930613,2
0,12,a1,"(30, 2)",10.0,2,1,1,0.84212227665716,0
0,13,a0,"(27, 20)",8.0,1,6,1,0.8347309117831754,0
0,14,a0,"(38, 20)",8.0,2,2,1,0.6045131157658034,2
0,15,a0,"(18, 33)",18.0,1,5,1,0.7096993999798697,0
0,16,a1,"(24, 14)",7.0,4,7,1,0.8900373691998634,1
0,17,a0,"(40, 16)",15.0,1,4,0,0.8768957177304822,1
0,18,a0,"(29, 19)",14.0,3,4,1,0.72952748307092,2
0,19,a0,"(24, 17)",17.0,3,9,0,0.3068712313038451,1
0,20,a0,"(39, 27)",25.0,1,9,1,0.984642051029855,2
0,21,a0,"(4, 24)",21.0,4,6,0,0.8789543823498459,0
0,22,a1,"(48, 28)",11.0,1,2,1,0.28705015131227696,1
0,23,a0,"(35, 29)",14.0,4,9,1,0.3740330223090146,1
0,24,a0,"(43, 41)",4.0,2,2,1,0.8933438262710608,0
0,25,a1,"(15, 24)",8.0,2,5,1,0.5557683773836486,1
0,26,a0,"(40, 14)",19.0,2,8,0,0.8541649306351231,1
0,27,a0,"(16, 38)",19.0,1,9,0,0.5783758860711216,1
0,28,a0,"(26, 4)",24.0,2,4,1,0.5497654333643127,1
0,29,a0,"(1, 35)",6.0,4,8,1,0.4166371299276024,1
0,30,a0,"(25, 15)",15.0,2,3,1,0.6527309388230369,2
0,31,a1,"(38, 35)",4.0,3,1,1,0.7150140875741965,0
0,32,a0,"(23, 44)",24.0,2,9,1,0.9971475496557775,1
0,33,a1,"(13, 40)",8.0,3,7,1,0.0812422647994877,2
0,34,a1,"(29, 47)",19.0,2,1,1,0.8833739623630932,1
0,35,a1,"(5, 31)",21.0,3,6,1,0.9920232785068154,0
0,36,a0,"(6, 41)",19.0,2,4,1,0.9176636983545118,2
0,37,a0,"(28, 20)",22.0,2,4,1,0.9294902248787583,0
0,38,a0,"(10, 39)",23.0,1,2,1,0.03762704864849009,1
0,39,a0,"(21, 15)",12.0,4,2,1,0.19647616081385966,1
0,40,a0,"(13, 22)",13.0,4,2,1,0.3254839472263462,2
0,41,a1,"(29, 8)",22.0,1,4,1,0.8233946220257647,0
0,42,a0,"(41, 25)",11.0,4,4,1,0.26096615590698047,1
0,43,a1,"(15, 11)",24.0,1,4,1,0.6731399812986668,2
0,44,a1,"(33, 40)",18.0,4,3,1,0.44209430664991545,0
0,45,a0,"(28, 21)",7.0,2,1,1,0.2881608748390796,1
0,46,a1,"(23, 25)",25.0,1,4,1,0.26296838390068444,0
0,47,a1,"(4, 18)",17.0,3,9,1,0.7083583245194272,0
0,48,a0,"(11, 2)",21.0,2,2,1,0.8114348386761505,1
0,49,a1,"(42, 48)",21.0,2,3,1,0.5017746017256814,1
0,50,a0,"(6, 15)",9.0,2,6,0,0.4204813230886083,1
0,51,a0,"(36, 16)",11.0,1,5,1,0.7839669631357084,0
0,52,a0,"(30, 46)",23.0,1,7,1,0.5829461713753884,2
0,53,a0,"(33, 15)",24.0,4,9,1,0.29483305564318607,1
0,54,a1,"(36, 39)",20.0,4,9,1,0.3058575005250358,2
0,55,a0,"(15, 10)",12.0,4,5,1,0.6485016013200146,1
0,56,a0,"(1, 39)",13.0,1,1,1,0.5318652373889196,0
0,57,a1,"(9, 39)",18.0,4,6,1,0.48260561052059414,2
0,58,a0,"(47, 7)",18.0,3,2,1,0.6635130126312373,1
0,59,a0,"(33, 18)",22.0,1,6,1,0.9211324825953505,0
0,60,a1,"(44, 6)",5.0,3,6,1,0.5141172303000043,1
0,61,a1,"(34, 23)",17.0,2,6,1,0.19290381521355304,2
0,62,a0,"(41, 15)",23.0,2,7,1,0.877733418500525,1
0,63,a1,"(33, 16)",18.0,3,1,1,0.7957247319481071,2
0,64,a0,"(32, 25)",14.0,4,6,1,0.8181345885187172,2
0,65,a0,"(13, 10)",6.0,2,4,0,0.3932960130645017,1
0,66,a0,"(35, 4)",12.0,3,8,1,0.7522352257793631,1
0,67,a1,"(40, 15)",16.0,4,1,1,0.6071273005712072,2
0,68,a1,"(2, 17)",10.0,4,2,1,0.3848761627600106,2
0,69,a1,"(41, 14)",24.0,3,6,1,0.005047300556366818,1
0,70,a0,"(4, 23)",16.0,2,5,1,0.04378829604684831,0
0,71,a0,"(43, 37)",16.0,4,1,1,0.8336339439632591,1
0,72,a0,"(36, 4)",21.0,4,1,1,0.5758547274268958,1
0,73,a0,"(6, 45)",11.0,4,5,1,0.35341899141782074,2
0,74,a1,"(48, 7)",7.0,3,1,0,0.8607327721340545,1
0,75,a1,"(39, 6)",16.0,1,1,1,0.8859369358805884,0
0,76,a0,"(15, 38)",14.0,3,7,1,0.6964189135771557,1
0,77,a0,"(42, 12)",10.0,2,4,1,0.3999973765014625,2
0,78,a0,"(47, 34)",13.0,2,5,0,0.31822217658120133,2
0,79,a0,"(17, 30)",13.0,1,3,1,0.18563213395577283,0
0,80,a0,"(30, 28)",18.0,2,4,1,0.08755046887595619,0
0,81,a1,"(9, 0)",5.0,3,7,1,0.389029019692274,2
0,82,a1,"(35, 20)",8.0,2,4,1,0.12551686741204693,1
0,83,a1,"(15, 25)",8.0,4,2,0,0.8040338677775032,1
0,84,a0,"(35, 28)",4.0,4,2,1,0.04176889674754758,2
0,85,a1,"(20, 8)",18.0,2,2,1,0.33144050675875136,0
0,86,a0,"(49, 34)",17.0,1,5,0,0.951810318305911,2
0,87,a1,"(37, 12)",20.0,3,2,1,0.8851007150144705,1
