Step,AgentID,name,position,sugar,metabolism,vision,strategy,influenciability,belief
0,1,a1,"(13, 36)",6.0,4,5,0,0.23671986379499743,1
0,2,a1,"(45, 18)",25.0,1,8,1,0.9678970679436796,2
0,3,a1,"(26, 12)",22.0,2,1,1,0.5127580534755637,0
0,4,a1,"(49, 27)",12.0,1,6,1,0.29041595334625425,0
0,5,a1,"(20, 33)",10,4,7,1,0.048979990483070446,1
0,6,a0,"(29, 0)",7.0,3,3,1,0.08207938196165054,0
0,7,a0,"(30, 24)",19.0,3,2,1,0.663341877329193,1
0,8,a1,"(13, 35)",9.0,4,5,1,0.15059910413182132,1
0,9,a0,"(49, 29)",6.0,2,9,1,0.9445631465321191,1
0,10,a1,"(29, 45)",11.0,1,2,1,0.3807157070864926,0
0,11,a1,"(13, 40)",17.0,1,6,0,0.527214441964919,0
0,12,a0,"(20, 49)",6.0,3,3,1,0.4223802289129005,2
0,13,a0,"(17, 39)",22.0,1,7,1,0.2566421279289174,2
0,14,a1,"(19, 31)",11.0,1,2,1,0.022526013691349878,2
0,15,a0,"(5, 6)",13.0,1,3,0,0.849728215371854,0
0,16,a0,"(2, 12)",15.0,1,4,1,0.7861457511115524,0
0,17,a0,"(34, 38)",5.0,4,8,1,0.42686027422183725,0
0,18,a0,"(14, 7)",21.0,4,7,0,0.7619935339670779,1
0,19,a1,"(15, 35)",8.0,4,7,1,0.06595113433067501,2
0,20,a1,"(13, 38)",10.0,3,3,1,0.443414175364349,0
0,21,a0,"(5, 7)",22.0,2,2,0,0.2734700570208567,0
0,22,a0,"(29, 48)",8.0,3,3,1,0.037705633668323246,2
0,23,a1,"(3, 17)",16.0,3,5,0,0.07902689793712503,2
0,24,a1,"(1, 28)",24.0,1,7,1,0.4134465803607862,1
0,25,a1,"(11, 33)",17.0,4,8,0,0.45428651270829024,1
0,26,a0,"(12, 33)",24.0,2,5,0,0.2268244289441258,1
0,27,a1,"(39, 18)",25.0,2,7,0,0.9853264986126878,1
0,28,a1,"(42, 35)",18.0,3,5,1,0.6140165752491463,2
0,29,a1,"(11, 25)",14.0,3,1,1,0.05645892856045376,0
0,30,a0,"(18, 39)",20.0,4,5,1,0.9729587529640066,1
0,31,a0,"(0, 27)",24.0,2,4,1,0.37599337397568067,0
0,32,a1,"(39, 24)",14.0,3,8,1,0.23836686491075743,2
0,33,a0,"(31, 25)",8.0,4,7,1,0.18108680518145248,0
0,34,a1,"(32, 40)",9.0,4,5,1,0.39437837693818123,1
0,35,a1,"(40, 44)",12.0,4,2,1,0.6975818531155891,0
0,36,a0,"(7, 39)",13.0,4,9,1,0.455073698915329,1
0,37,a1,"(9, 34)",12.0,1,8,1,0.07576088759475974,0
0,38,a1,"(9, 44)",10.0,4,5,1,0.36731250388697656,1
0,39,a0,"(46, 23)",11.0,2,2,1,0.21936782558498258,2
0,40,a0,"(12, 30)",6.0,4,4,1,0.7833852162179801,1
0,41,a0,"(23, 31)",11.0,2,3,1,0.10522028962702668,2
0,42,a0,"(15, 14)",4.0,3,6,1,0.7577542503068999,0
0,43,a1,"(3, 43)",16.0,3,2,1,0.45760029029556026,0
0,44,a1,"(34, 22)",12.0,1,2,0,0.258707196001595,0
0,45,a0,"(6, 25)",19.0,2,5,1,0.7713727140135496,0
0,46,a0,"(35, 20)",9.0,4,7,1,0.8480154578731871,1
0,47,a0,"(46, 44)",21.0,2,4,1,0.2102075141804992,2
0,48,a1,"(42, 13)",18.0,1,4,1,0.5525683585424614,0
0,49,a0,"(22, 13)",21.0,2,4,1,0.8333131315483364,2
0,50,a0,"(34, 23)",20.0,4,6,1,0.26962524131011545,2
0,51,a1,"(29, 20)",23.0,2,8,1,0.6931512404827158,2
0,52,a0,"(21, 40)",16.0,3,7,1,0.6483088569375125,1
0,53,a1,"(39, 36)",16.0,3,1,1,0.9211993744333339,2
0,54,a1,"(4, 28)",25.0,1,3,1,0.14078259366482404,0
0,55,a0,"(15, 5)",21.0,1,3,1,0.40779466516125695,0
0,56,a0,"(33, 11)",19.0,1,1,1,0.48007511520595036,2
0,57,a0,"(33, 9)",23.0,4,8,1,0.7581706737642382,2
0,58,a0,"(22, 31)",11.0,1,4,1,0.5989942115330416,1
0,59,a0,"(37, 44)",12.0,3,4,1,0.4249431796404147,0
0,60,a1,"(10, 13)",5.0,3,9,1,0.7792216460665634,0
0,61,a1,"(10, 40)",10.0,4,7,1,0.5057502041531682,0
0,62,a0,"(0, 46)",4.0,4,1,1,0.2816481390049036,2
0,63,a0,"(27, 14)",8.0,2,3,1,0.8032813515053555,1
0,64,a1,"(36, 9)",23.0,2,7,1,0.5359767911875025,0
0,65,a1,"(2, 17)",16.0,1,8,0,0.32452112121998,0
0,66,a0,"(34, 20)",13.0,1,5,1,0.8572986787058263,0
0,67,a1,"(15, 33)",17.0,3,6,1,0.3536485762113911,1
