Step,AgentID,name,position,sugar,metabolism,vision,strategy,influenciability,belief
0,1,a0,"(2, 5)",16.0,2,2,1,0.509968139911596,1
0,2,a0,"(16, 47)",9.0,1,2,1,0.8954714913052229,2
0,3,a0,"(25, 22)",19.0,2,7,0,0.826151325329833,1
0,4,a1,"(48, 48)",21.0,2,9,1,0.7535512621666784,0
0,5,a0,"(44, 5)",13.0,3,4,1,0.17545452536393247,0
0,6,a0,"(35, 9)",14.0,2,5,1,0.7625210604803557,2
0,7,a1,"(46, 25)",13.0,1,8,1,0.9969926342314879,1
0,8,a1,"(37, 19)",8.0,2,9,1,0.9724849042019494,2
0,9,a1,"(29, 42)",10.0,1,6,1,0.5614776529183639,0
0,10,a1,"(43, 26)",9.0,4,3,1,0.5924479402625302,1
0,11,a0,"(39, 17)",16.0,2,9,1,0.20427827963735024,0
0,12,a0,"(20, 10)",11.0,4,6,1,0.47288995807029044,1
0,13,a1,"(6, 32)",20.0,3,4,1,0.9637140089625399,1
0,14,a0,"(31, 24)",20.0,2,7,1,0.18668062639714256,1
0,15,a0,"(13, 47)",25.0,1,2,0,0.564829073600852,2
0,16,a0,"(28, 3)",19.0,1,2,1,0.785139419060619,1
0,17,a0,"(39, 8)",15.0,3,4,1,0.3874173222098761,0
0,18,a0,"(29, 35)",7.0,4,2,0,0.07481471661077432,0
0,19,a0,"(31, 25)",13.0,2,2,1,0.2076287747677169,2
0,20,a1,"(49, 48)",3.0,3,9,1,0.3126115809771247,2
0,21,a1,"(13, 33)",9.0,2,7,1,0.6227637766253052,1
0,22,a0,"(12, 33)",22.0,4,9,1,0.7074558101398519,2
0,23,a0,"(12, 37)",12.0,2,4,0,0.6820949133288814,2
0,24,a0,"(27, 18)",20.0,1,9,1,0.35222499172430477,1
0,25,a0,"(10, 36)",9.0,2,9,1,0.0828585163932638,2
0,26,a0,"(13, 38)",16.0,2,7,0,0.9153360497004127,2
0,27,a1,"(34, 20)",21.0,1,2,1,0.42721492180358533,2
0,28,a1,"(27, 37)",13.0,4,1,0,0.683420932101252,0
0,29,a1,"(27, 16)",15.0,3,9,1,0.13069621085252225,1
0,30,a0,"(11, 44)",20.0,1,6,0,0.472094796321354,2
0,31,a0,"(4, 34)",17.0,2,1,1,0.45665898861327137,1
0,32,a1,"(27, 35)",21.0,1,1,1,0.42949070395907774,0
0,33,a1,"(11, 31)",10.0,4,7,1,0.7612515973775339,1
0,34,a1,"(41, 6)",17.0,3,5,0,0.3154999961924533,0
0,35,a0,"(31, 10)",19.0,3,8,0,0.4457464629260295,1
0,36,a1,"(15, 40)",13.0,4,8,1,0.4067758950037277,2
0,37,a1,"(18, 42)",13.0,2,4,1,0.8833752550549261,2
0,38,a0,"(20, 20)",10.0,1,6,1,0.9354023999889922,1
0,39,a1,"(15, 6)",15.0,4,7,0,0.5752511201223511,0
0,40,a1,"(32, 39)",12.0,1,1,1,0.9513221822234506,0
0,41,a1,"(33, 20)",9.0,3,8,0,0.32442096401491216,1
0,42,a0,"(38, 37)",21.0,4,4,1,0.009555332207780376,1
0,43,a1,"(39, 16)",22.0,1,7,1,0.9114435374014793,0
0,44,a0,"(32, 42)",20.0,1,2,1,0.34838110557675406,0
0,45,a1,"(29, 15)",25.0,3,9,1,0.031689087370093016,1
0,46,a0,"(44, 10)",11.0,4,4,1,0.5657273195706756,1
0,47,a0,"(1, 35)",19.0,3,9,1,0.7515269279125988,1
0,48,a1,"(4, 41)",19.0,1,4,1,0.47650912403168366,1
0,49,a1,"(40, 47)",14.0,2,8,1,0.4667625752313719,1
0,50,a0,"(27, 22)",18.0,4,4,1,0.6559298633811471,1
0,51,a1,"(35, 46)",11.0,2,3,1,0.10698032726188011,1
0,52,a1,"(26, 23)",24.0,2,9,0,0.04205882952171924,1
0,53,a0,"(17, 9)",9.0,3,9,1,0.3240053145154379,2
0,54,a1,"(5, 17)",12.0,1,9,1,0.9841624855276442,2
0,55,a1,"(43, 7)",21.0,2,7,1,0.952768107655223,1
0,56,a1,"(14, 29)",11.0,2,1,1,0.7557726853442602,1
0,57,a0,"(15, 36)",17.0,1,9,1,0.2532621053442624,1
0,58,a1,"(24, 13)",25.0,2,2,1,0.13804851090551207,0
0,59,a1,"(25, 14)",25.0,2,5,1,0.8418300296948509,0
