Step,AgentID,name,position,sugar,metabolism,vision,strategy,influenciability,belief
0,1,a1,"(6, 15)",8.0,3,8,0,0.4399051117546887,0
0,2,a0,"(13, 46)",18.0,4,9,1,0.1725233762238788,0
0,3,a1,"(3, 28)",12.0,4,2,1,0.1500967294227401,1
0,4,a1,"(14, 7)",6.0,2,6,1,0.2960460058629465,1
0,5,a0,"(17, 13)",10.0,1,9,1,0.48401211887888673,1
0,6,a0,"(40, 16)",14.0,1,2,1,0.6544717668471246,2
0,7,a0,"(30, 3)",12.0,3,7,1,0.6253159081969346,0
0,8,a0,"(35, 10)",11.0,3,6,1,0.7401706348217715,0
0,9,a1,"(34, 19)",13.0,3,6,0,0.5284345570242492,2
0,10,a1,"(4, 17)",22.0,1,6,0,0.09118490429275528,2
0,11,a0,"(48, 34)",4.0,3,4,1,0.8259924494052912,2
0,12,a1,"(2, 28)",6.0,4,7,1,0.5048200870581675,0
0,13,a0,"(14, 36)",15.0,2,2,1,0.6199393054037343,1
0,14,a0,"(14, 41)",25.0,1,3,1,0.7060910920556043,0
0,15,a0,"(44, 10)",12.0,1,9,1,0.2881941851052636,0
0,16,a0,"(34, 12)",11.0,1,7,1,0.20238558584898958,1
0,17,a1,"(1, 18)",4.0,3,5,1,0.8522694373692705,0
0,18,a1,"(33, 22)",20.0,2,7,1,0.003012481717668658,2
0,19,a0,"(30, 30)",16.0,4,5,1,0.8884987014126948,2
0,20,a1,"(13, 35)",9.0,3,4,0,0.1619145865897994,0
0,21,a0,"(38, 12)",23.0,3,4,1,0.6483758413589359,1
0,22,a1,"(21, 19)",21.0,4,2,1,0.48634723872091434,2
0,23,a1,"(0, 31)",10.0,3,3,1,0.7455928205648521,1
0,24,a0,"(39, 30)",20.0,4,6,1,0.8141837782318575,1
0,25,a0,"(35, 31)",19.0,2,5,1,0.494341020651184,0
0,26,a1,"(7, 23)",14.0,4,4,0,0.2664382456606744,0
0,27,a1,"(34, 31)",14.0,4,7,1,0.16336790578790872,0
0,28,a1,"(7, 18)",20.0,3,7,1,0.7352259143274125,2
0,29,a1,"(20, 1)",6.0,2,8,1,0.37569370833185434,1
0,30,a0,"(4, 20)",17.0,3,4,1,0.09170327905918019,0
0,31,a1,"(21, 33)",22.0,1,5,0,0.6217103382843331,2
0,32,a0,"(12, 12)",8.0,3,2,1,0.27906366685183737,1
0,33,a0,"(16, 21)",20.0,4,1,1,0.37275151890643854,2
0,34,a1,"(3, 0)",7.0,2,5,1,0.7085617011691859,2
0,35,a0,"(41, 42)",5.0,3,2,1,0.41863163816574633,0
0,36,a1,"(15, 28)",21.0,3,7,1,0.9706741165789046,2
0,37,a0,"(31, 20)",20.0,4,8,1,0.3249805785074309,0
0,38,a1,"(37, 25)",9.0,1,9,1,0.3362875601556331,0
0,39,a1,"(20, 32)",8.0,1,9,1,0.6225680176669809,1
0,40,a1,"(6, 14)",18.0,1,6,1,0.8251695789479284,0
0,41,a0,"(7, 42)",24.0,4,8,1,0.9333240101108015,2
0,42,a0,"(17, 39)",8.0,1,8,1,0.2597789214677595,0
0,43,a0,"(34, 25)",11,2,5,0,0.19072086169886715,0
0,44,a1,"(36, 14)",11.0,4,8,1,0.21915993922350607,1
0,45,a0,"(21, 35)",26.0,1,5,1,0.4521492329763357,0
0,46,a0,"(32, 42)",5.0,4,7,1,0.826369002751213,0
0,47,a1,"(9, 40)",23.0,1,8,1,0.3113978765805199,1
0,48,a0,"(8, 31)",11.0,1,9,1,0.5483411769083028,2
0,49,a0,"(48, 33)",19.0,1,4,0,0.48463732904510415,2
0,50,a0,"(6, 2)",8.0,2,5,1,0.019910507249234488,1
0,51,a0,"(8, 38)",9.0,3,4,1,0.5109891171544195,1
0,52,a1,"(15, 21)",20.0,3,3,0,0.8439886897147565,2
0,53,a0,"(29, 25)",24.0,1,6,0,0.43691050119871,1
0,54,a0,"(14, 34)",19.0,2,8,0,0.7957103242760629,2
0,55,a1,"(35, 18)",23.0,3,6,1,0.6984968814483218,1
0,56,a1,"(39, 29)",14.0,4,2,0,0.902233520897773,1
0,57,a1,"(42, 31)",5.0,4,5,1,0.3526896885458002,1
0,58,a1,"(41, 28)",11.0,1,1,1,0.31116208697688075,2
0,59,a1,"(33, 18)",12.0,1,9,1,0.6994345200166922,0
0,60,a0,"(12, 35)",15.0,1,6,1,0.14944804631029696,0
0,61,a1,"(42, 33)",13.0,3,7,1,0.7711576447018457,0
0,62,a0,"(42, 41)",17.0,2,2,1,0.3958137242244367,2
0,63,a1,"(16, 41)",17.0,1,9,1,0.9054020976150728,0
0,64,a1,"(34, 14)",25.0,1,8,1,0.5017079923217376,2
0,65,a1,"(15, 35)",13.0,3,1,1,0.07249632789374649,2
0,66,a1,"(19, 36)",17.0,2,4,1,0.0672213531695881,2
0,67,a1,"(22, 39)",7.0,4,7,1,0.1426006764604557,0
0,68,a1,"(7, 24)",11.0,1,2,0,0.9297109482700975,0
0,69,a0,"(41, 0)",9.0,2,5,1,0.25914150190014107,0
0,70,a1,"(25, 19)",15.0,2,9,1,0.049489837711837015,1
0,71,a0,"(9, 39)",8.0,4,7,1,0.32998911741159065,1
0,72,a1,"(0, 25)",6.0,2,5,1,0.42855542341075403,2
0,73,a1,"(31, 40)",15.0,2,2,1,0.8352568246825528,2
0,74,a0,"(24, 43)",20.0,1,2,1,0.9850871111325533,1
