Step,AgentID,name,position,sugar,metabolism,vision,strategy,influenciability,belief
0,1,a1,"(18, 22)",9.0,1,1,0,0.7640135878684287,1
0,2,a1,"(12, 33)",20.0,2,6,0,0.4954055946304545,0
0,3,a0,"(15, 38)",17.0,2,1,1,0.21703204632029016,1
0,4,a1,"(26, 49)",13.0,4,6,1,0.8135878827532842,0
0,5,a0,"(19, 7)",10.0,4,7,1,0.9182953363011807,1
0,6,a1,"(32, 42)",12.0,3,2,1,0.20271030050423988,0
0,7,a0,"(40, 22)",10,2,8,1,0.28971940904328697,0
0,8,a1,"(33, 4)",21.0,2,1,1,0.5211165027263042,1
0,9,a0,"(39, 12)",12.0,3,9,1,0.06304277926623703,1
0,10,a0,"(32, 18)",25.0,3,8,0,0.8804778290670005,1
0,11,a0,"(34, 20)",12,2,7,1,0.7325109773161337,1
0,12,a0,"(9, 30)",12.0,4,6,1,0.062271734696701775,0
0,13,a0,"(2, 12)",16.0,2,1,1,0.5694360133999468,0
0,14,a0,"(42, 7)",20.0,1,4,1,0.7187003316674474,2
0,15,a1,"(32, 13)",24.0,2,5,1,0.3643633114239181,1
0,16,a0,"(36, 36)",14.0,2,3,1,0.7148397155345975,0
0,17,a0,"(24, 2)",16.0,4,2,1,0.11388479141877472,2
0,18,a1,"(12, 4)",11.0,4,3,1,0.770963324474612,2
0,19,a1,"(43, 45)",4.0,3,6,1,0.33537407169460653,0
0,20,a0,"(16, 25)",12.0,2,4,1,0.5274455749328248,0
0,21,a0,"(35, 15)",24.0,3,6,1,0.5815686157283388,0
0,22,a1,"(44, 18)",16.0,4,5,0,0.6334879739261392,0
0,23,a1,"(10, 13)",11.0,4,8,1,0.5415480609544013,1
0,24,a0,"(16, 3)",18.0,2,1,1,0.11511056929303776,1
0,25,a1,"(12, 49)",23.0,1,1,1,0.6226798436690235,2
0,26,a0,"(30, 46)",12.0,2,2,0,0.4284782535548497,0
0,27,a0,"(1, 11)",13.0,2,9,1,0.7278076377781062,1
0,28,a1,"(30, 45)",6.0,3,2,0,0.46646600042561126,0
0,29,a1,"(28, 8)",7.0,3,9,1,0.04861713925005007,2
0,30,a1,"(14, 31)",12.0,4,4,1,0.6107827264242726,0
0,31,a0,"(28, 19)",11.0,2,4,1,0.046452373526695734,0
0,32,a0,"(41, 42)",17.0,1,7,1,0.9772374255555571,1
0,33,a1,"(29, 49)",24.0,1,7,0,0.8003944892838856,0
0,34,a1,"(44, 6)",10.0,2,1,1,0.5318082018019635,1
0,35,a0,"(2, 4)",10.0,4,2,1,0.1873857235237859,2
0,36,a0,"(35, 18)",9.0,1,6,1,0.5680657017930205,1
0,37,a0,"(36, 28)",23.0,3,2,1,0.7674589702161841,1
0,38,a0,"(19, 19)",19.0,1,7,1,0.7205573744558469,1
0,39,a0,"(38, 45)",21.0,2,2,1,0.6428765658913052,0
0,40,a1,"(33, 13)",14.0,3,6,1,0.655299270707715,2
0,41,a1,"(9, 35)",16.0,2,5,1,0.3130307820822783,0
0,42,a0,"(38, 17)",13.0,1,4,1,0.2836392551572756,1
0,43,a1,"(14, 11)",18.0,4,1,1,0.09031855856028659,0
0,44,a1,"(29, 22)",15.0,1,7,1,0.847738786488157,2
0,45,a1,"(24, 31)",20.0,2,3,0,0.6490412356791005,1
0,46,a1,"(42, 24)",5.0,3,1,0,0.6839612188177902,0
0,47,a1,"(23, 10)",14.0,4,6,1,0.6460967722521583,2
0,48,a0,"(23, 19)",20.0,2,8,1,0.2824976761551211,2
0,49,a1,"(14, 40)",10.0,1,2,1,0.545787497642778,2
0,50,a0,"(4, 2)",8.0,3,2,1,0.6285069057694189,0
0,51,a1,"(25, 32)",22.0,4,2,1,0.8857510439969118,0
0,52,a0,"(21, 42)",16.0,1,7,1,0.7438649730170701,1
0,53,a0,"(35, 39)",9.0,2,2,1,0.7921324300799253,0
0,54,a0,"(46, 34)",23.0,2,8,1,0.7262207967103718,2
0,55,a1,"(44, 32)",18.0,3,4,1,0.6956629474814023,2
0,56,a1,"(32, 19)",13.0,2,2,1,0.6841808973986919,1
0,57,a0,"(35, 6)",23.0,2,3,1,0.6083227509204918,2
0,58,a1,"(19, 32)",5.0,4,5,1,0.9789100026248311,0
0,59,a0,"(3, 0)",11.0,4,2,1,0.22709053967002102,2
0,60,a0,"(44, 11)",23.0,3,3,0,0.5875819928812062,1
0,61,a1,"(32, 32)",17.0,3,6,1,0.18727666640925633,1
0,62,a0,"(36, 10)",12.0,2,5,1,0.5433156180098493,0
0,63,a1,"(28, 10)",20.0,3,3,1,0.06087001970774797,1
0,64,a1,"(33, 16)",19.0,3,8,1,0.6022020011820418,2
0,65,a0,"(0, 9)",23.0,1,1,1,0.22220345908083616,2
0,66,a1,"(34, 9)",9.0,1,6,1,0.14009072818727886,1
0,67,a0,"(45, 47)",6.0,3,1,1,0.5743519825409888,2
0,68,a1,"(25, 42)",18.0,3,2,1,0.1367489013357921,2
0,69,a1,"(14, 47)",23.0,4,6,1,0.28855033199639946,0
0,70,a1,"(40, 18)",23.0,1,7,1,0.8841459282973338,0
0,71,a1,"(9, 23)",17.0,3,2,1,0.09143245368860964,0
0,72,a1,"(1, 41)",10.0,1,3,1,0.9764462670351571,0
0,73,a1,"(13, 37)",22.0,2,9,1,0.7558992533348684,0
0,74,a0,"(27, 17)",7.0,4,7,1,0.6912094392497526,1
0,75,a0,"(31, 18)",21.0,3,4,1,0.03495557614262379,2
0,76,a1,"(34, 38)",4.0,4,4,1,0.244042371127402,2
0,77,a0,"(17, 25)",14.0,2,3,0,0.7751411065723223,0
0,78,a0,"(49, 14)",11.0,3,4,1,0.8831151698431822,2
0,79,a0,"(0, 21)",6.0,2,3,1,0.028989943379939653,0
0,80,a1,"(33, 11)",8.0,2,9,0,0.8210534486800076,2
0,81,a1,"(43, 9)",23.0,3,4,1,0.51317959352574,1
0,82,a0,"(40, 15)",22.0,3,9,1,0.924248441421966,0
0,83,a1,"(38, 11)",21.0,3,5,1,0.9672862693366143,1
0,84,a0,"(35, 17)",12.0,3,7,1,0.11584250641069627,2
0,85,a1,"(24, 29)",15.0,2,4,0,0.4527436702687232,1
0,86,a0,"(10, 42)",19.0,2,6,1,0.9774652111875758,1
0,87,a1,"(21, 41)",12.0,1,2,1,0.9715030536325909,2
0,88,a1,"(23, 12)",23.0,2,5,1,0.009635326414312972,2
0,89,a0,"(18, 32)",22.0,3,4,0,0.6367008415019079,0
0,90,a1,"(22, 31)",8.0,4,5,1,0.2082394339431044,1
0,91,a0,"(11, 5)",8.0,1,1,1,0.5877639954126975,0
0,92,a0,"(5, 27)",19.0,2,3,1,0.08545591752736836,0
0,93,a1,"(26, 32)",13.0,1,3,0,0.8397475262828205,0
0,94,a1,"(7, 32)",20.0,4,6,1,0.23432696422650567,1
0,95,a1,"(42, 23)",9.0,2,5,1,0.39017639222246436,0
0,96,a0,"(7, 36)",13.0,1,2,1,0.01021816887491056,0
0,97,a1,"(18, 29)",24.0,3,6,0,0.4848743610205093,1
0,98,a0,"(42, 42)",12.0,3,3,0,0.7077088065658934,1
0,99,a0,"(29, 15)",8.0,3,6,1,0.26320211280687533,0
0,100,a0,"(33, 17)",8.0,2,3,1,0.43969996458737726,1
0,112,a0,"(34, 13)",14.0,2,7,1,0.7325109773161337,1
0,108,a0,"(40, 14)",12.0,2,8,1,0.28971940904328697,0
1,1,a1,"(19, 22)",10.0,1,1,1,0.7640135878684287,1
1,2,a1,"(12, 39)",22.0,2,6,1,0.4954055946304545,0
1,3,a0,"(15, 37)",19.0,2,1,1,0.21703204632029016,1
1,4,a1,"(20, 49)",11.0,4,6,1,0.8135878827532842,0
1,5,a0,"(19, 14)",8.0,4,7,1,0.9182953363011807,1
1,6,a1,"(32, 40)",10.0,3,2,1,0.20271030050423988,0
1,7,a0,"(32, 22)",11.0,2,8,1,0.28971940904328697,0
1,8,a1,"(33, 5)",22.0,2,1,1,0.5211165027263042,1
1,9,a0,"(30, 12)",13.0,3,9,1,0.06304277926623703,1
1,10,a0,"(32, 10)",26.0,3,8,1,0.8804778290670005,1
1,11,a0,"(33, 20)",14.0,2,7,0,0.7325109773161337,1
1,12,a0,"(9, 36)",12.0,4,6,1,0.062271734696701775,0
1,13,a0,"(1, 12)",14.0,2,1,1,0.5694360133999468,0
1,14,a0,"(42, 11)",22.0,1,4,1,0.7187003316674474,2
1,15,a1,"(37, 13)",13,2,5,1,0.3643633114239181,1
1,16,a0,"(39, 36)",13.0,2,3,1,0.7148397155345975,0
1,17,a0,"(26, 2)",14.0,4,2,1,0.11388479141877472,2
1,18,a1,"(12, 4)",7.0,4,3,0,0.770963324474612,0
1,19,a1,"(49, 45)",1.0,3,6,1,0.33537407169460653,0
1,20,a0,"(16, 29)",13.0,2,4,1,0.5274455749328248,0
1,21,a0,"(35, 9)",25.0,3,6,1,0.5815686157283388,0
1,22,a1,"(39, 18)",16.0,4,5,1,0.6334879739261392,0
1,23,a1,"(10, 21)",8.0,4,8,1,0.5415480609544013,1
1,24,a0,"(17, 3)",17.0,2,1,1,0.11511056929303776,1
1,25,a1,"(13, 49)",25.0,1,1,1,0.6226798436690235,2
1,26,a0,"(29, 46)",11.0,2,2,0,0.4284782535548497,0
1,27,a0,"(1, 20)",12.0,2,9,1,0.7278076377781062,1
1,28,a1,"(30, 43)",4.0,3,2,1,0.46646600042561126,0
1,29,a1,"(37, 8)",7.0,3,9,1,0.04861713925005007,2
1,30,a1,"(14, 35)",12.0,4,4,1,0.6107827264242726,0
1,31,a0,"(31, 19)",13.0,2,4,1,0.046452373526695734,0
1,32,a0,"(41, 36)",17.0,1,7,0,0.9772374255555571,1
1,33,a1,"(29, 42)",24.0,1,7,1,0.8003944892838856,0
1,34,a1,"(44, 5)",10.0,2,1,1,0.5318082018019635,1
1,35,a0,"(4, 4)",6.0,4,2,1,0.1873857235237859,2
1,36,a0,"(35, 19)",12.0,1,6,0,0.5680657017930205,0
1,37,a0,"(36, 30)",22.0,3,2,1,0.7674589702161841,1
1,38,a0,"(26, 19)",21.0,1,7,1,0.7205573744558469,1
1,39,a0,"(40, 45)",19.0,2,2,1,0.6428765658913052,0
1,40,a1,"(33, 19)",15.0,3,6,1,0.655299270707715,2
1,41,a1,"(9, 34)",18.0,2,5,0,0.3130307820822783,0
1,42,a0,"(34, 17)",16.0,1,4,1,0.2836392551572756,1
1,43,a1,"(15, 11)",15.0,4,1,1,0.09031855856028659,0
1,44,a1,"(29, 16)",18.0,1,7,1,0.847738786488157,2
