Step,AgentID,name,position,sugar,metabolism,vision,strategy,influenciability,belief
0,1,a0,"(48, 7)",22.0,2,4,1,0.5936684016969038,0
0,2,a0,"(30, 13)",18.0,1,8,1,0.19771759727524596,1
0,3,a1,"(41, 30)",18.0,4,3,1,0.780770389939838,0
0,4,a1,"(0, 6)",13.0,2,3,1,0.7793159175796809,2
0,5,a0,"(31, 5)",14.0,4,3,1,0.49252784186648535,2
0,6,a0,"(16, 2)",23.0,1,9,0,0.6410296172738928,2
0,7,a1,"(39, 24)",18.0,2,5,0,0.945303890462323,1
0,8,a1,"(8, 37)",11.0,4,8,1,0.08775032237335045,1
0,9,a0,"(27, 16)",18.0,2,1,0,0.4025548036678125,1
0,10,a0,"(27, 47)",22.0,3,2,1,0.8038505284472264,2
0,11,a0,"(16, 11)",6.0,2,7,1,0.5393877533856749,0
0,12,a1,"(21, 38)",8.0,2,6,1,0.8818125612794299,2
0,13,a1,"(12, 31)",23.0,1,1,0,0.7892065752616424,0
0,14,a0,"(1, 30)",4.0,4,8,1,0.4055777828431838,1
0,15,a1,"(33, 39)",8.0,4,1,1,0.499981613785219,0
0,16,a0,"(11, 28)",17.0,1,7,0,0.9501843617558486,1
0,17,a1,"(40, 8)",20.0,3,8,1,0.3060819174419205,1
0,18,a1,"(15, 37)",16.0,2,2,1,0.08501369273033432,2
0,19,a0,"(33, 1)",19.0,1,9,1,0.7530695978765162,2
0,20,a0,"(6, 38)",20.0,1,2,1,0.9844106356105657,0
0,21,a0,"(11, 3)",7.0,3,1,1,0.3373985961177679,2
0,22,a1,"(18, 24)",6.0,4,3,1,0.9755653424042092,0
0,23,a0,"(6, 31)",9.0,4,8,1,0.5678331455137482,1
0,24,a0,"(19, 13)",14.0,1,5,0,0.07291137277196869,0
0,25,a0,"(9, 40)",11.0,3,5,1,0.39813756036931314,1
0,26,a1,"(42, 13)",9.0,4,1,1,0.7593807544927206,2
0,27,a1,"(16, 22)",17.0,2,5,1,0.14359874137510553,1
0,28,a1,"(15, 42)",19.0,4,6,0,0.19118138855406408,2
0,29,a0,"(26, 20)",18.0,2,3,1,0.06534599724005918,2
0,30,a1,"(0, 37)",15.0,3,7,1,0.2959365934052517,2
0,31,a1,"(12, 44)",23.0,4,6,1,0.6063100317763447,2
0,32,a0,"(14, 43)",25.0,1,6,1,0.9461107067298135,2
0,33,a0,"(23, 47)",12.0,3,6,0,0.7904668440239351,2
0,34,a1,"(12, 36)",14.0,2,4,1,0.8782623956270561,0
0,35,a1,"(22, 9)",18.0,4,4,1,0.6507168176430415,2
0,36,a0,"(33, 44)",8.0,1,2,1,0.16909268472556538,2
0,37,a0,"(17, 34)",25.0,2,1,0,0.2729675578487891,0
0,38,a1,"(23, 16)",22.0,2,9,1,0.7534616551428307,1
0,39,a1,"(32, 5)",10.0,1,1,1,0.08247154315853833,0
0,40,a1,"(34, 13)",17.0,3,4,1,0.5925599151614557,2
0,41,a0,"(37, 37)",14.0,4,6,0,0.5252812451465928,1
0,42,a1,"(39, 12)",12.0,2,2,0,0.1732689730681618,0
0,43,a1,"(17, 38)",11.0,4,9,1,0.8793702734103113,1
0,44,a1,"(19, 14)",7.0,4,6,0,0.5737129955800011,0
0,45,a1,"(7, 38)",14.0,3,5,1,0.20177465169984754,2
0,46,a0,"(19, 20)",7.0,1,7,1,0.4203229084845226,2
0,47,a1,"(41, 29)",22.0,4,1,1,0.769686938132368,1
0,48,a1,"(15, 31)",23.0,1,2,1,0.053685664205989414,2
0,49,a0,"(41, 23)",23.0,2,2,0,0.349725876905413,1
