Step,AgentID,name,position,sugar,metabolism,vision,strategy,influenciability,belief
0,1,a1,"(12, 42)",15.0,4,8,1,0.3873298979849249,0
0,2,a1,"(40, 10)",20.0,1,8,1,0.9094774662260788,0
0,3,a0,"(18, 39)",7.0,3,4,1,0.46347642293018265,2
0,4,a0,"(26, 21)",10.0,3,4,1,0.10145980718212788,0
0,5,a1,"(19, 39)",21.0,2,6,1,0.6867172921452329,2
0,6,a1,"(5, 21)",8.0,1,6,1,0.8428766780715444,1
0,7,a0,"(11, 39)",24.0,2,1,1,0.718832210301834,2
0,8,a1,"(9, 15)",10.0,4,7,1,0.08863784313099354,0
0,9,a1,"(31, 25)",11.0,1,7,1,0.8242152450040673,2
0,10,a0,"(36, 15)",14.0,3,9,1,0.20942268091639837,1
0,11,a1,"(36, 9)",7.0,3,9,1,0.14645244632924637,1
0,12,a0,"(19, 11)",17.0,4,9,1,0.2173809426520389,2
0,13,a1,"(35, 38)",20.0,4,1,0,0.8232636603902462,1
0,14,a0,"(41, 28)",11.0,1,3,1,0.7115721626943499,1
0,15,a1,"(42, 19)",7.0,4,2,1,0.8459888587185285,1
0,16,a1,"(24, 16)",17.0,1,8,1,0.7657890386335464,2
0,17,a1,"(41, 6)",12.0,2,7,1,0.890282400386445,0
0,18,a1,"(25, 20)",10.0,3,6,1,0.961391772931496,0
0,19,a1,"(26, 10)",21.0,1,1,0,0.7786466415206933,2
0,20,a1,"(20, 29)",21.0,1,1,1,0.2404246476456593,1
0,21,a1,"(33, 4)",23.0,3,3,1,0.4920315715189232,0
0,22,a1,"(2, 17)",13.0,2,3,1,0.5479397670440428,1
0,23,a1,"(26, 5)",23.0,3,8,1,0.23161633409495808,1
0,24,a1,"(36, 29)",15.0,4,1,0,0.5447961465574563,1
0,25,a1,"(40, 17)",17.0,4,2,1,0.15641955208752722,1
0,26,a0,"(39, 19)",17.0,1,9,1,0.18190618333236552,1
0,27,a0,"(38, 30)",20.0,2,9,0,0.13301175286821965,1
0,28,a0,"(44, 27)",20.0,4,5,0,0.23235978010763725,0
0,29,a1,"(13, 28)",6.0,4,1,1,0.9186212881999156,1
0,30,a0,"(40, 26)",11.0,4,9,1,0.4451758511363012,0
0,31,a0,"(28, 6)",21.0,1,8,0,0.7905582083958111,2
0,32,a1,"(25, 40)",7.0,4,3,1,0.9547652429600898,2
0,33,a0,"(34, 9)",11.0,1,8,1,0.5323735489513182,0
0,34,a1,"(36, 37)",19.0,3,2,1,0.6909972748313352,1
0,35,a1,"(15, 45)",14.0,2,4,1,0.287844152347967,2
0,36,a0,"(14, 36)",10.0,4,7,0,0.4780967962938488,2
0,37,a1,"(37, 36)",9.0,4,6,1,0.05862818743812148,0
0,38,a1,"(18, 36)",20.0,3,5,1,0.23403429807764808,0
0,39,a0,"(16, 17)",19.0,4,3,1,0.5856497921617255,0
0,40,a0,"(9, 38)",17.0,3,5,1,0.9759049988124022,0
0,41,a1,"(37, 21)",20.0,2,7,1,0.6251236899977567,1
0,42,a1,"(25, 30)",22.0,1,1,1,0.3329099525200352,1
0,43,a1,"(48, 49)",16.0,2,3,0,0.6149262225581111,0
0,44,a0,"(14, 28)",19.0,2,5,1,0.30413611172735855,0
0,45,a1,"(9, 1)",22.0,1,5,1,0.3813363889206478,1
0,46,a1,"(35, 15)",22.0,2,4,0,0.27161302576135893,1
0,47,a1,"(19, 49)",18.0,2,2,0,0.3847967048128653,1
0,48,a0,"(9, 41)",16.0,2,4,1,0.5822223919388012,2
0,49,a0,"(41, 16)",11.0,3,9,1,0.8036697512851233,1
0,50,a0,"(15, 36)",15.0,4,8,1,0.41635713691185194,2
0,51,a0,"(39, 34)",7.0,3,6,1,0.9650269974511789,1
0,52,a1,"(28, 29)",22.0,1,5,1,0.5331797167895678,1
0,53,a1,"(5, 25)",14.0,2,1,1,0.7397481974949749,2
0,54,a0,"(35, 40)",3.0,4,7,1,0.5761162334250468,2
0,55,a1,"(29, 13)",25.0,1,5,1,0.2457894820583547,2
0,56,a1,"(49, 49)",16.0,4,5,0,0.8826200020213805,0
0,57,a0,"(35, 16)",25.0,1,1,0,0.8880535961019114,1
0,58,a1,"(37, 15)",24.0,2,9,1,0.5492009068171333,0
0,59,a0,"(3, 23)",10.0,4,5,1,0.5622848372296484,1
0,60,a1,"(42, 14)",15.0,3,6,1,0.7757539397149963,1
0,61,a1,"(31, 44)",15.0,2,2,1,0.4427759802811031,2
0,62,a0,"(32, 0)",12.0,4,9,1,0.9570067661649196,0
0,63,a0,"(2, 4)",5.0,1,1,1,0.7376169074971457,0
0,64,a1,"(25, 16)",12.0,3,9,0,0.8984163000394629,0
0,65,a1,"(43, 8)",12,1,6,1,0.07170279466461105,2
0,66,a0,"(1, 36)",21.0,2,3,1,0.3924335695761113,2
0,67,a1,"(37, 38)",9.0,1,4,1,0.7881904490432635,2
0,68,a1,"(25, 10)",16.0,1,8,1,0.8083479448501754,2
0,69,a1,"(44, 30)",14.0,3,7,1,0.9069454581083883,0
0,70,a0,"(18, 46)",21.0,3,9,0,0.33354068970752937,1
0,71,a1,"(3, 8)",18.0,2,3,0,0.9211374536079031,0
0,72,a0,"(14, 33)",19.0,4,7,1,0.057630660334796135,0
0,73,a0,"(16, 0)",19.0,4,6,1,0.9197040502149816,1
0,74,a1,"(47, 30)",18.0,3,8,1,0.037339549379263315,2
0,75,a0,"(45, 37)",11.0,2,3,1,0.6283621809943082,0
0,76,a0,"(4, 38)",12.0,2,8,1,0.6283784129229161,1
0,77,a1,"(11, 33)",24.0,4,7,1,0.6196167294729008,2
0,78,a1,"(5, 8)",11.0,4,4,1,0.46884418345541656,0
0,79,a0,"(40, 29)",16.0,2,3,1,0.7054044282366121,2
0,80,a0,"(25, 19)",12,2,2,1,0.4791317814288978,0
0,81,a1,"(32, 18)",23.0,4,2,0,0.4947613464642411,1
0,82,a1,"(36, 30)",10.0,4,8,0,0.2365042372156505,1
0,83,a0,"(37, 7)",6.0,4,4,1,0.5147887357846541,1
0,84,a0,"(13, 42)",10.0,1,4,1,0.0068509595537198376,0
0,85,a1,"(44, 2)",17.0,1,6,0,0.7989351809436077,0
0,86,a0,"(25, 38)",16.0,4,4,1,0.08962819613929762,1
0,87,a1,"(11, 20)",20.0,4,5,1,0.7122712261500652,2
0,88,a1,"(44, 3)",20.0,4,5,0,0.383676869672529,0
0,89,a0,"(32, 16)",11.0,4,8,1,0.6794454013509684,1
0,90,a0,"(20, 33)",13.0,2,2,1,0.35436667496421104,2
0,91,a1,"(36, 39)",19.0,2,8,1,0.4562592801966402,2
0,92,a0,"(49, 34)",16.0,3,1,1,0.13988650143373127,0
0,93,a1,"(43, 36)",20.0,1,7,1,0.545015909540812,1
0,94,a1,"(38, 24)",23.0,4,8,1,0.259933133869118,1
0,95,a1,"(29, 6)",15.0,2,4,1,0.22304034847854093,2
0,96,a0,"(21, 37)",8.0,2,7,1,0.3986651775463693,1
0,97,a1,"(27, 30)",15.0,4,5,1,0.09965906413494796,2
0,98,a1,"(34, 10)",24.0,2,7,0,0.9975156667522929,0
0,99,a0,"(32, 39)",12.0,2,1,1,0.8832709223904998,0
0,100,a0,"(31, 14)",14.0,3,5,1,0.6176958213622258,1
0,181,a0,"(25, 18)",13.0,2,2,0,0.4791317814288978,0
0,166,a1,"(37, 8)",14.0,1,6,1,0.07170279466461105,2
1,1,a1,"(11, 42)",15.0,4,8,0,0.3873298979849249,0
1,2,a1,"(32, 10)",23.0,1,8,1,0.9094774662260788,0
1,3,a0,"(16, 39)",8.0,3,4,0,0.46347642293018265,2
1,4,a0,"(30, 21)",10.0,3,4,1,0.10145980718212788,0
1,5,a1,"(13, 39)",23.0,2,6,1,0.6867172921452329,2
1,6,a1,"(5, 27)",9.0,1,6,1,0.8428766780715444,1
1,7,a0,"(12, 39)",26.0,2,1,0,0.718832210301834,2
1,8,a1,"(9, 22)",7.0,4,7,1,0.08863784313099354,0
1,9,a1,"(31, 18)",14.0,1,7,1,0.8242152450040673,2
1,10,a0,"(36, 14)",15.0,3,9,0,0.20942268091639837,1
1,11,a1,"(36, 18)",8.0,3,9,1,0.14645244632924637,1
1,12,a0,"(28, 11)",16.0,4,9,1,0.2173809426520389,2
1,13,a1,"(34, 38)",17.0,4,1,1,0.8232636603902462,1
1,14,a0,"(41, 25)",12.0,1,3,1,0.7115721626943499,1
1,15,a1,"(40, 19)",6.0,4,2,1,0.8459888587185285,1
1,16,a1,"(31, 16)",20.0,1,8,1,0.7657890386335464,2
1,17,a1,"(41, 13)",13.0,2,7,1,0.890282400386445,0
1,18,a1,"(31, 20)",10.0,3,6,1,0.961391772931496,0
1,19,a1,"(26, 9)",23.0,1,1,0,0.7786466415206933,2
1,20,a1,"(20, 28)",22.0,1,1,1,0.2404246476456593,1
1,21,a1,"(33, 7)",23.0,3,3,1,0.4920315715189232,0
1,22,a1,"(5, 17)",12.0,2,3,1,0.5479397670440428,1
1,23,a1,"(26, 13)",23.0,3,8,1,0.23161633409495808,1
1,24,a1,"(35, 29)",13.0,4,1,1,0.5447961465574563,1
1,25,a1,"(40, 16)",17.0,4,2,0,0.15641955208752722,0
1,26,a0,"(31, 19)",20.0,1,9,1,0.18190618333236552,1
1,27,a0,"(38, 21)",21.0,2,9,1,0.13301175286821965,1
1,28,a0,"(44, 22)",18.0,4,5,1,0.23235978010763725,0
1,29,a1,"(12, 28)",5.0,4,1,0,0.9186212881999156,0
1,30,a0,"(40, 18)",10.0,4,9,1,0.4451758511363012,0
1,31,a0,"(28, 7)",23.0,1,8,0,0.7905582083958111,2
1,32,a1,"(22, 40)",5.0,4,3,1,0.9547652429600898,2
1,33,a0,"(33, 9)",14.0,1,8,0,0.5323735489513182,0
1,34,a1,"(35, 37)",17.0,3,2,0,0.6909972748313352,2
1,35,a1,"(15, 41)",16.0,2,4,1,0.287844152347967,2
1,36,a0,"(7, 36)",10.0,4,7,1,0.4780967962938488,2
1,37,a1,"(37, 30)",7.0,4,6,1,0.05862818743812148,0
1,38,a1,"(13, 36)",21.0,3,5,1,0.23403429807764808,0
1,39,a0,"(19, 17)",17.0,4,3,1,0.5856497921617255,0
1,40,a0,"(9, 33)",18.0,3,5,1,0.9759049988124022,0
1,41,a1,"(37, 19)",22.0,2,7,0,0.6251236899977567,1
1,42,a1,"(24, 30)",23.0,1,1,1,0.3329099525200352,1
1,43,a1,"(48, 49)",14.0,2,3,0,0.6149262225581111,0
1,44,a0,"(14, 29)",20.0,2,5,0,0.30413611172735855,0
1,45,a1,"(14, 1)",21.0,1,5,1,0.3813363889206478,1
1,46,a1,"(35, 14)",24.0,2,4,0,0.27161302576135893,1
1,47,a1,"(19, 47)",18.0,2,2,1,0.3847967048128653,1
1,48,a0,"(13, 41)",18.0,2,4,1,0.5822223919388012,2
1,49,a0,"(33, 16)",12.0,3,9,1,0.8036697512851233,1
1,50,a0,"(8, 36)",15.0,4,8,1,0.41635713691185194,2
1,51,a0,"(39, 28)",6.0,3,6,1,0.9650269974511789,1
1,52,a1,"(28, 24)",24.0,1,5,1,0.5331797167895678,1
1,53,a1,"(4, 25)",14.0,2,1,1,0.7397481974949749,2
1,55,a1,"(34, 13)",28.0,1,5,1,0.2457894820583547,2
1,56,a1,"(49, 49)",12.0,4,5,0,0.8826200020213805,0
1,57,a0,"(36, 16)",28.0,1,1,0,0.8880535961019114,1
1,58,a1,"(29, 15)",26.0,2,9,1,0.5492009068171333,0
1,59,a0,"(3, 28)",8.0,4,5,1,0.5622848372296484,1
1,60,a1,"(40, 14)",16.0,3,6,0,0.7757539397149963,2
1,61,a1,"(31, 42)",14.0,2,2,1,0.4427759802811031,2
1,62,a0,"(32, 9)",11.0,4,9,1,0.9570067661649196,0
1,63,a0,"(2, 5)",4.0,1,1,1,0.7376169074971457,0
1,64,a1,"(29, 16)",13.0,3,9,0,0.8984163000394629,0
1,65,a1,"(43, 14)",14.0,1,6,1,0.07170279466461105,2
1,66,a0,"(4, 36)",22.0,2,3,1,0.3924335695761113,2
1,67,a1,"(38, 38)",9.0,1,4,0,0.7881904490432635,0
1,68,a1,"(33, 10)",19.0,1,8,1,0.8083479448501754,2
1,69,a1,"(44, 23)",13.0,3,7,1,0.9069454581083883,0
1,70,a0,"(9, 46)",21.0,3,9,1,0.33354068970752937,1
1,71,a1,"(3, 8)",16.0,2,3,0,0.9211374536079031,0
1,72,a0,"(14, 40)",19.0,4,7,1,0.057630660334796135,0
1,73,a0,"(16, 6)",16.0,4,6,1,0.9197040502149816,1
1,74,a1,"(47, 22)",17.0,3,8,1,0.037339549379263315,2
1,75,a0,"(45, 34)",10.0,2,3,1,0.6283621809943082,0
1,76,a0,"(5, 38)",14.0,2,8,0,0.6283784129229161,2
1,77,a1,"(11, 40)",24.0,4,7,1,0.6196167294729008,2
1,78,a1,"(5, 8)",7.0,4,4,0,0.46884418345541656,0
1,79,a0,"(37, 29)",16.0,2,3,1,0.7054044282366121,2
1,80,a0,"(24, 19)",13.0,2,2,0,0.4791317814288978,0
1,81,a1,"(32, 18)",23.0,4,2,0,0.4947613464642411,1
1,82,a1,"(36, 25)",9.0,4,8,0,0.2365042372156505,1
1,83,a0,"(37, 11)",6.0,4,4,1,0.5147887357846541,1
1,84,a0,"(14, 42)",13.0,1,4,0,0.0068509595537198376,0
1,85,a1,"(45, 2)",18.0,1,6,0,0.7989351809436077,0
1,86,a0,"(21, 38)",15.0,4,4,1,0.08962819613929762,1
1,87,a1,"(11, 25)",18.0,4,5,1,0.7122712261500652,2
1,88,a1,"(44, 8)",18.0,4,5,1,0.383676869672529,0
1,89,a0,"(32, 15)",11.0,4,8,0,0.6794454013509684,1
1,90,a0,"(20, 31)",14.0,2,2,1,0.35436667496421104,2
1,91,a1,"(28, 39)",18.0,2,8,1,0.4562592801966402,2
1,92,a0,"(49, 33)",14.0,3,1,1,0.13988650143373127,0
1,93,a1,"(43, 29)",20.0,1,7,1,0.545015909540812,1
1,94,a1,"(38, 16)",23.0,4,8,1,0.259933133869118,1
1,95,a1,"(33, 6)",16.0,2,4,1,0.22304034847854093,2
1,96,a0,"(16, 37)",10.0,2,7,0,0.3986651775463693,1
1,97,a1,"(32, 30)",13.0,4,5,1,0.09965906413494796,2
1,98,a1,"(34, 11)",26.0,2,7,0,0.9975156667522929,0
1,99,a0,"(32, 40)",11.0,2,1,1,0.8832709223904998,0
1,100,a0,"(30, 14)",15.0,3,5,0,0.6176958213622258,2
1,181,a0,"(25, 17)",14.0,2,2,0,0.4791317814288978,0
1,166,a1,"(37, 14)",17.0,1,6,1,0.07170279466461105,2
2,1,a1,"(11, 34)",15.0,4,8,1,0.3873298979849249,0
2,2,a1,"(31, 10)",26.0,1,8,0,0.9094774662260788,2
2,3,a0,"(14, 39)",9.0,3,4,1,0.46347642293018265,2
2,4,a0,"(30, 17)",11.0,3,4,1,0.10145980718212788,0
2,5,a1,"(13, 38)",25.0,2,6,0,0.6867172921452329,2
2,6,a1,"(5, 33)",11.0,1,6,1,0.8428766780715444,1
2,7,a0,"(12, 40)",28.0,2,1,0,0.718832210301834,2
2,8,a1,"(9, 29)",6.0,4,7,1,0.08863784313099354,0
2,9,a1,"(31, 17)",17.0,1,7,0,0.8242152450040673,1
2,10,a0,"(36, 13)",16.0,3,9,0,0.20942268091639837,1
2,11,a1,"(36, 17)",9.0,3,9,0,0.14645244632924637,1
2,12,a0,"(33, 11)",16.0,4,9,1,0.2173809426520389,2
2,13,a1,"(34, 37)",14.0,4,1,1,0.8232636603902462,1
2,14,a0,"(41, 22)",14.0,1,3,1,0.7115721626943499,1
2,15,a1,"(38, 19)",6.0,4,2,1,0.8459888587185285,1
2,16,a1,"(31, 13)",23.0,1,8,0,0.7657890386335464,2
2,17,a1,"(39, 13)",15.0,2,7,0,0.890282400386445,0
2,18,a1,"(36, 20)",11.0,3,6,1,0.961391772931496,0
2,19,a1,"(26, 8)",25.0,1,1,1,0.7786466415206933,2
2,20,a1,"(21, 28)",23.0,1,1,1,0.2404246476456593,1
2,21,a1,"(32, 7)",23.0,3,3,0,0.4920315715189232,2
2,22,a1,"(5, 20)",11.0,2,3,1,0.5479397670440428,1
2,23,a1,"(33, 13)",24.0,3,8,1,0.23161633409495808,1
2,24,a1,"(35, 28)",11.0,4,1,1,0.5447961465574563,1
2,25,a1,"(39, 16)",17.0,4,2,0,0.15641955208752722,1
2,26,a0,"(31, 11)",23.0,1,9,1,0.18190618333236552,1
2,27,a0,"(38, 18)",23.0,2,9,0,0.13301175286821965,1
2,28,a0,"(44, 17)",17.0,4,5,1,0.23235978010763725,0
2,29,a1,"(11, 28)",4.0,4,1,1,0.9186212881999156,0
2,30,a0,"(39, 18)",10.0,4,9,0,0.4451758511363012,0
2,31,a0,"(28, 15)",25.0,1,8,1,0.7905582083958111,2
2,32,a1,"(19, 40)",4.0,4,3,1,0.9547652429600898,2
2,33,a0,"(35, 9)",17.0,1,8,0,0.5323735489513182,0
2,34,a1,"(35, 37)",15.0,3,2,0,0.6909972748313352,1
2,35,a1,"(11, 41)",18.0,2,4,1,0.287844152347967,2
2,36,a0,"(7, 37)",10.0,4,7,0,0.4780967962938488,2
2,37,a1,"(37, 25)",6.0,4,6,0,0.05862818743812148,2
2,38,a1,"(9, 36)",22.0,3,5,1,0.23403429807764808,0
2,39,a0,"(19, 14)",15.0,4,3,1,0.5856497921617255,0
2,40,a0,"(9, 37)",19.0,3,5,1,0.9759049988124022,0
2,41,a1,"(37, 12)",24.0,2,7,1,0.6251236899977567,1
2,42,a1,"(23, 30)",24.0,1,1,1,0.3329099525200352,1
2,43,a1,"(48, 49)",12.0,2,3,0,0.6149262225581111,0
2,44,a0,"(14, 34)",22.0,2,5,1,0.30413611172735855,0
2,45,a1,"(19, 1)",21.0,1,5,1,0.3813363889206478,1
2,46,a1,"(35, 18)",26.0,2,4,1,0.27161302576135893,1
2,47,a1,"(19, 45)",19.0,2,2,1,0.3847967048128653,1
2,48,a0,"(13, 40)",20.0,2,4,0,0.5822223919388012,2
2,49,a0,"(33, 15)",13.0,3,9,0,0.8036697512851233,2
2,50,a0,"(8, 43)",15.0,4,8,1,0.41635713691185194,2
2,51,a0,"(39, 23)",6.0,3,6,1,0.9650269974511789,1
2,52,a1,"(33, 24)",26.0,1,5,1,0.5331797167895678,1
2,53,a1,"(4, 26)",14.0,2,1,1,0.7397481974949749,2
2,55,a1,"(34, 18)",15,1,5,1,0.2457894820583547,2
2,56,a1,"(49, 49)",8.0,4,5,0,0.8826200020213805,0
2,57,a0,"(37, 16)",31.0,1,1,0,0.8880535961019114,1
2,58,a1,"(38, 15)",28.0,2,9,1,0.5492009068171333,0
2,59,a0,"(3, 33)",7.0,4,5,1,0.5622848372296484,1
2,60,a1,"(40, 13)",17.0,3,6,0,0.7757539397149963,0
2,61,a1,"(29, 42)",13.0,2,2,1,0.4427759802811031,2
2,62,a0,"(32, 11)",11.0,4,9,0,0.9570067661649196,2
2,63,a0,"(2, 4)",3.0,1,1,1,0.7376169074971457,0
2,64,a1,"(30, 16)",14.0,3,9,0,0.8984163000394629,0
2,65,a1,"(38, 14)",17.0,1,6,1,0.07170279466461105,2
2,66,a0,"(6, 36)",24.0,2,3,1,0.3924335695761113,2
2,67,a1,"(38, 34)",9.0,1,4,1,0.7881904490432635,0
2,68,a1,"(35, 10)",22.0,1,8,0,0.8083479448501754,2
2,69,a1,"(41, 23)",13.0,3,7,0,0.9069454581083883,0
2,70,a0,"(9, 39)",22.0,3,9,1,0.33354068970752937,1
2,71,a1,"(3, 8)",14.0,2,3,0,0.9211374536079031,0
2,72,a0,"(7, 40)",19.0,4,7,1,0.057630660334796135,0
2,73,a0,"(22, 6)",14.0,4,6,1,0.9197040502149816,1
2,74,a1,"(39, 22)",17.0,3,8,1,0.037339549379263315,2
2,75,a0,"(45, 31)",9.0,2,3,1,0.6283621809943082,0
2,76,a0,"(12, 38)",16.0,2,8,1,0.6283784129229161,2
2,77,a1,"(10, 40)",24.0,4,7,0,0.6196167294729008,2
2,78,a1,"(5, 8)",3.0,4,4,0,0.46884418345541656,0
2,79,a0,"(37, 26)",16.0,2,3,1,0.7054044282366121,2
2,80,a0,"(24, 17)",14.0,2,2,1,0.4791317814288978,0
2,81,a1,"(30, 18)",23.0,4,2,1,0.4947613464642411,1
2,82,a1,"(36, 19)",9.0,4,8,1,0.2365042372156505,1
2,83,a0,"(36, 11)",6.0,4,4,0,0.5147887357846541,1
2,84,a0,"(14, 41)",16.0,1,4,0,0.0068509595537198376,0
2,85,a1,"(39, 2)",19.0,1,6,1,0.7989351809436077,0
2,86,a0,"(21, 34)",14.0,4,4,1,0.08962819613929762,1
2,87,a1,"(11, 30)",17.0,4,5,1,0.7122712261500652,2
2,88,a1,"(39, 8)",17.0,4,5,1,0.383676869672529,0
2,89,a0,"(31, 15)",11.0,4,8,0,0.6794454013509684,2
2,90,a0,"(18, 31)",15.0,2,2,1,0.35436667496421104,2
2,91,a1,"(20, 39)",19.0,2,8,1,0.4562592801966402,2
2,92,a0,"(48, 33)",12.0,3,1,1,0.13988650143373127,0
2,93,a1,"(43, 22)",21.0,1,7,1,0.545015909540812,1
2,94,a1,"(38, 17)",23.0,4,8,0,0.259933133869118,1
2,95,a1,"(37, 6)",17.0,2,4,1,0.22304034847854093,2
2,96,a0,"(10, 37)",12.0,2,7,1,0.3986651775463693,1
2,97,a1,"(32, 25)",12.0,4,5,1,0.09965906413494796,2
2,98,a1,"(35, 11)",28.0,2,7,0,0.9975156667522929,2
2,99,a0,"(32, 41)",10.0,2,1,1,0.8832709223904998,0
2,100,a0,"(30, 13)",16.0,3,5,0,0.6176958213622258,0
2,181,a0,"(26, 17)",15.0,2,2,0,0.4791317814288978,0
2,166,a1,"(37, 13)",20.0,1,6,0,0.07170279466461105,1
2,156,a1,"(34, 14)",18.0,1,5,1,0.2457894820583547,2
3,1,a1,"(7, 34)",15.0,4,8,1,0.3873298979849249,0
3,2,a1,"(38, 10)",29.0,1,8,0,0.9094774662260788,1
3,3,a0,"(14, 35)",10.0,3,4,0,0.46347642293018265,2
3,4,a0,"(34, 17)",12.0,3,4,1,0.10145980718212788,0
3,5,a1,"(14, 38)",27.0,2,6,0,0.6867172921452329,2
3,6,a1,"(5, 37)",14.0,1,6,0,0.8428766780715444,1
3,7,a0,"(12, 41)",30.0,2,1,0,0.718832210301834,2
3,8,a1,"(9, 35)",6.0,4,7,1,0.08863784313099354,0
3,9,a1,"(31, 12)",20.0,1,7,1,0.8242152450040673,1
3,10,a0,"(36, 12)",17.0,3,9,0,0.20942268091639837,1
3,11,a1,"(35, 17)",10.0,3,9,0,0.14645244632924637,1
3,12,a0,"(33, 18)",16.0,4,9,1,0.2173809426520389,2
3,13,a1,"(33, 37)",11.0,4,1,0,0.8232636603902462,1
