Step,AgentID,name,position,sugar,metabolism,vision,strategy,influenciability,belief
0,1,a0,"(41, 1)",9.0,4,7,1,0.049044879131856955,2
0,2,a0,"(17, 27)",9.0,4,2,1,0.7191321885357709,1
0,3,a0,"(26, 19)",14.0,4,7,1,0.0022566556256730097,0
0,4,a0,"(17, 22)",13.0,3,3,1,0.07655154121783636,2
0,5,a0,"(25, 47)",21.0,4,1,0,0.09015838383686725,0
0,6,a0,"(20, 0)",21.0,2,6,0,0.48944536089638013,0
0,7,a1,"(24, 3)",21.0,4,8,0,0.594591219663484,2
0,8,a0,"(16, 3)",21.0,2,5,0,0.22926163603219996,2
0,9,a0,"(18, 15)",12.0,2,6,0,0.7538172560969557,0
0,10,a0,"(42, 19)",18.0,1,1,0,0.11595682043619693,1
0,11,a0,"(36, 9)",19.0,3,7,1,0.44732748323360283,0
0,12,a0,"(39, 22)",7.0,2,8,1,0.9968932355048726,0
0,13,a1,"(45, 26)",6.0,4,8,0,0.942951861051387,2
0,14,a0,"(44, 10)",11.0,4,8,0,0.3377445276175398,0
0,15,a0,"(3, 28)",15.0,1,3,1,0.13815962245258173,0
0,16,a1,"(32, 25)",19.0,3,8,1,0.15876319259030958,2
0,17,a0,"(21, 24)",23.0,1,3,1,0.5312719308739375,2
0,18,a0,"(42, 44)",7.0,2,7,1,0.011050872580970483,2
0,19,a0,"(48, 24)",10.0,3,2,1,0.7954512276500811,2
0,20,a1,"(38, 19)",8.0,2,9,0,0.39030782781829765,2
0,21,a1,"(38, 15)",21.0,4,7,1,0.5473862633751628,0
0,22,a1,"(8, 36)",9.0,2,4,1,0.26683186268563075,1
0,23,a0,"(40, 14)",11.0,2,8,1,0.11377721511453687,0
0,24,a0,"(24, 4)",25.0,1,6,0,0.41521665039461864,2
0,25,a1,"(29, 13)",11.0,2,5,0,0.8047800680488265,0
0,26,a0,"(9, 44)",16.0,4,1,1,0.6403723573385584,0
0,27,a0,"(33, 15)",13.0,4,7,1,0.12642250643370423,0
0,28,a0,"(31, 38)",6.0,3,8,1,0.2101940562394241,2
0,29,a1,"(48, 43)",16.0,2,4,1,0.32694968257817936,1
0,30,a1,"(1, 43)",18.0,1,5,1,0.23462293104285692,2
0,31,a1,"(38, 21)",15.0,3,1,0,0.5937128595243264,2
0,32,a1,"(29, 9)",12.0,1,7,1,0.7885769348322057,1
0,33,a1,"(21, 37)",18.0,3,4,1,0.8455380755689323,0
0,34,a1,"(9, 41)",24.0,4,7,1,0.519499043581315,0
0,35,a0,"(20, 40)",9.0,3,8,1,0.207549674811369,0
0,36,a1,"(35, 10)",24.0,2,7,1,0.48875294762576593,2
0,37,a1,"(47, 31)",21.0,2,7,1,0.9177774611932539,0
0,38,a1,"(15, 13)",11.0,3,1,0,0.5124505433068318,0
0,39,a0,"(17, 40)",18.0,1,6,1,0.08529779867652953,0
0,40,a1,"(42, 18)",14.0,4,2,0,0.08649033003268325,1
0,41,a0,"(5, 37)",10.0,2,5,1,0.589392485964239,1
0,42,a1,"(32, 10)",20.0,2,4,0,0.952538073967904,0
0,43,a0,"(9, 37)",17.0,2,6,1,0.986798406909646,0
0,44,a0,"(4, 46)",10.0,4,4,1,0.717980521677695,1
0,45,a0,"(19, 43)",12.0,1,3,1,0.2926961927677244,0
0,46,a1,"(26, 33)",15.0,4,4,1,0.10263649408069875,2
0,47,a1,"(2, 25)",14.0,2,3,0,0.7757754454830982,2
0,48,a0,"(4, 45)",6.0,4,4,1,0.9396223675861395,0
0,49,a0,"(41, 22)",13.0,1,8,1,0.5235822970713817,2
0,50,a0,"(33, 5)",7.0,3,6,1,0.24657675219737907,2
0,51,a0,"(22, 47)",5.0,3,5,1,0.13580480323433775,2
0,52,a1,"(0, 0)",18.0,4,7,1,0.16501995187923746,2
0,53,a0,"(2, 30)",16.0,2,8,1,0.7262762767911208,2
0,54,a0,"(39, 18)",13.0,2,9,0,0.6664523140657469,0
0,55,a0,"(16, 32)",16.0,4,6,1,0.8859162983030868,1
0,56,a1,"(8, 41)",15.0,1,8,1,0.40048975994498803,0
0,57,a0,"(42, 28)",8.0,1,2,1,0.4564958018890978,1
0,58,a0,"(0, 25)",12.0,4,6,1,0.34077037590468995,2
0,59,a1,"(43, 2)",5.0,4,2,0,0.9659371238054039,0
0,60,a0,"(16, 8)",8.0,4,3,0,0.9703533456756244,0
0,61,a0,"(41, 19)",10.0,3,1,0,0.6071527061612326,1
0,62,a0,"(48, 31)",15.0,3,5,0,0.36325968119639185,0
0,63,a0,"(35, 47)",20.0,4,8,1,0.1136777373467821,1
0,64,a1,"(41, 27)",15.0,2,7,1,0.5359356280191612,1
0,65,a0,"(34, 24)",12,2,9,1,0.09022148762223825,1
0,66,a0,"(20, 8)",18.0,4,8,0,0.8951415369517605,0
0,67,a0,"(14, 48)",14.0,2,3,0,0.41373166427623753,0
0,68,a0,"(19, 31)",9.0,2,6,1,0.3076683277062765,1
0,69,a1,"(14, 47)",20.0,2,1,0,0.32962378608917087,0
0,70,a1,"(13, 39)",26.0,2,6,1,0.12474328919467903,1
0,71,a0,"(18, 0)",13.0,4,7,1,0.009806068986519478,0
0,72,a0,"(28, 11)",15.0,1,8,1,0.2172118959150865,0
0,73,a0,"(13, 36)",26.0,1,5,1,0.7511381753347597,2
0,74,a0,"(32, 41)",13.0,2,2,1,0.2505473579271096,2
0,75,a1,"(13, 34)",10.0,4,6,0,0.3727288430046761,2
0,76,a1,"(35, 15)",15.0,2,9,1,0.6021681167460663,0
0,77,a1,"(42, 7)",9.0,1,2,1,0.3777611958530799,1
0,78,a0,"(19, 30)",21.0,1,5,1,0.21224293806321948,1
0,79,a1,"(39, 13)",21.0,3,7,1,0.6967303973014846,0
0,80,a1,"(45, 40)",17.0,2,4,1,0.39820597549096315,2
0,81,a1,"(23, 47)",14.0,3,4,0,0.8019704884859952,0
0,82,a1,"(42, 49)",4.0,2,3,1,0.9034427832694192,1
0,83,a1,"(29, 22)",17.0,3,1,1,0.4498638156928778,1
0,84,a1,"(11, 7)",21.0,3,4,1,0.4024073969594134,2
0,85,a1,"(9, 23)",17.0,4,4,1,0.4396964862308753,0
0,86,a1,"(44, 9)",14.0,2,5,1,0.9108711754545061,0
0,87,a0,"(20, 36)",5.0,4,4,1,0.17937162871972145,1
0,88,a0,"(35, 36)",14.0,2,7,1,0.4382586846775597,1
0,89,a0,"(47, 21)",24.0,2,2,0,0.56608238608529,2
0,90,a1,"(41, 16)",10.0,4,4,1,0.06985848851792698,0
0,91,a1,"(36, 42)",11.0,1,1,1,0.5690682592986114,2
0,92,a1,"(30, 49)",14.0,2,3,1,0.12625119840343912,2
0,93,a1,"(8, 17)",16.0,2,9,1,0.21108951545510402,1
0,94,a0,"(2, 6)",18.0,2,3,1,0.6028223538453731,1
0,95,a1,"(8, 15)",23.0,2,4,0,0.5421891971319405,1
0,96,a0,"(3, 26)",19.0,2,3,1,0.9453584118674193,2
0,97,a1,"(29, 14)",21.0,4,2,1,0.846575087620882,1
0,98,a1,"(31, 42)",20.0,1,1,1,0.5165258713849222,0
0,99,a0,"(25, 20)",10.0,1,2,1,0.8578690254916858,1
0,100,a1,"(32, 7)",15.0,1,8,1,0.30319479021445217,0
0,166,a0,"(34, 15)",14.0,2,9,1,0.09022148762223825,1
1,1,a0,"(41, 8)",8.0,4,7,1,0.049044879131856955,2
1,2,a0,"(17, 29)",8.0,4,2,1,0.7191321885357709,1
1,3,a0,"(33, 19)",14.0,4,7,1,0.0022566556256730097,0
1,4,a0,"(17, 19)",12.0,3,3,1,0.07655154121783636,2
1,5,a0,"(26, 47)",18.0,4,1,0,0.09015838383686725,0
